Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_a1a8b6dc-705b-495d-b755-2e1a93e0bdff_FN1.54.owl_functional.owl,21218167,8839513,30057680
approximated_00527.owl_functional.owl,24404813,26961466,51366279
approximated_8b14b3ee-df2b-430a-83a6-fd519475ceda_Sauce.rdf_functional.owl,14117029,3805929,17922958
approximated_4f1d6514-6a6d-4109-897e-9c316fd558a2_eestimulos.owl_functional.owl,14213809,6174346,20388155
737808a4-15b1-46af-ad5e-3d7e721f8055_tabstract.owl2_functional.owl,76376277,129305548,205681825
approximated_77e8eacb-7ae9-4d39-8bd2-88ff1d7d5e06_tric_motor.ttl_functional.owl,11563206,3967571,15530777
approximated_291cd757-f2cd-4551-b169-247b9372572c_Almond_meal.ttl_functional.owl,10457021,4473864,14930885
approximated_0030107c-7315-4a26-a530-2346f0ced0b7__gathering.owl_functional.owl,17179201,5303926,22483127
approximated_cb95a779-0d27-4bc4-bfe0-4b8e699eb988_iffusivity.owl_functional.owl,136060425,242896669,378957094
approximated_716754cb-7c5f-4ff9-b05e-358bc24d8522_Zilog_Z80.rdf_functional.owl,17181017,3969841,21150858
059be0e8-6a11-4a6f-9e21-52b393d60feb_a_ontology.obo_functional.owl,11273555,10186199,21459754
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,362406122,911427329,1273833451
approximated_1a281549-2a09-4bc9-8de6-7a899efe7b32_ECO.owl_functional.owl,19535808,17995672,37531480
approximated_608f3a4e-ecc7-45df-9632-b11f3cee1d05_ve_battery.rdf_functional.owl,11293611,3877750,15171361
approximated_00660.owl_functional.owl,401280610,935599654,1336880264
approximated_b222f3a8-511e-4d91-8bbb-ba4a47128340_provenance.owl_functional.owl,21431847,18275708,39707555
approximated_0dfe564a-578f-4cb0-bd76-1f45afc8c4ea_phenAtmo.owl_functional.owl,143294851,244376060,387670911
approximated_1c48131e-1d5f-4e59-aa6d-3cd9a6c8c62b_eam_cheese.rdf_functional.owl,15000561,7127427,22127988
approximated_31306603-ff1b-4a6f-867e-8453e684db52_Hot_dog_bun.rdf_functional.owl,15151321,3920713,19072034
approximated_538aef57-b690-40e2-ae9f-9ac15493dce2_n_xp_chebi.owl_functional.owl,270773047,613920206,884693253
approximated_0bd91de6-5a2e-473a-9929-86edf1cfb467_onto.rdf_functional.owl,11032454,4970559,16003013
c7dad604-a911-4ceb-8693-463f0d442b5b_KategorieNieren_functional.owl,16578346,922396,17500742
approximated_5ccf6e47-f205-4cfe-bb45-8f47b5267eb5_oTransport.owl_functional.owl,132575321,207872269,340447590
approximated_00717.owl_functional.owl,16230751,2113837,18344588
approximated_d0e44828-b51d-4469-a4d2-31734d237777_lary_assay.owl_functional.owl,10655864,10089108,20744972
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,384739543,948223466,1332963009
approximated_4b9e0b60-32b5-4e59-a931-8d652ab764c9_Screw_gun.rdf_functional.owl,16203484,3992558,20196042
approximated_a7ad6dc8-2d8f-46e3-b2e7-7590c7007430_Whiteboard.ttl_functional.owl,10074780,4120753,14195533
approximated_0e0d22af-e58f-467d-b562-a7b0c7b03680_Brown_bread.rdf_functional.owl,16039463,3798111,19837574
approximated_ced9d741-f06b-4b86-80f2-cedf4d3fad0f_time.owl_functional.owl,11042378,1139000,12181378
approximated_kb-owl-syntax-unraveled-depth-1-triggers.ofn_functional.owl,509829622,996946181,1506775803
approximated_kb-owl-syntax-coreference-IDs-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,608776237,1740369940,2349146177
approximated_3bcce273-d290-4d82-8e6f-813a3a27af9b_multiplier.rdf_functional.owl,12621424,4011736,16633160
approximated_so.sequence-types-and-features-ontology.202.owl.xml_functional.owl,60248321,120831997,181080318
approximated_4e3e9d16-0fbd-4851-8631-4770235da9dc_ft_Bonanza.rdf_functional.owl,11523480,4207814,15731294
cca4cdd4-a621-44f3-a8b6-4caec62830b1_l.obo.PREVIOUS_functional.owl,17453271,11528218,28981489
approximated_0622b1e6-c1a2-4f47-93ff-0eff530d7d3c_Parameters.owl_functional.owl,12917003,7719427,20636430
approximated_2b982c8a-e4fe-4738-9251-3ef8e7d63f76_Symbion.ttl_functional.owl,14515357,3917587,18432944
approximated_00375.owl_functional.owl,1067004682,3008495739,4075500421
8f2a41f6-d739-41a2-a8af-093aa4765d1b_Village.owl_functional.owl,24388635,3438380,27827015
approximated_01a9fa16-c357-40d2-a625-186f49e6c3fd_PATO_functional.owl,62357357,135440715,197798072
approximated_70fa35aa-b942-4d22-8032-2de55a96a7dd_Mincemeat.ttl_functional.owl,13422981,6727601,20150582
cf952362-c1bd-4e77-b1bc-f861be1b9769_tc8540.owl_functional.owl,13370353,7245253,20615606
approximated_c04ec2f4-1f7c-4d2d-b3f6-682e5347614f_Reggianito.rdf_functional.owl,14657352,3934341,18591693
approximated_6f23839c-1a36-4f9c-ad8e-cd8732368837_rmodynamic.owl_functional.owl,123395943,212488517,335884460
approximated_44618447-fec3-4019-a114-7d8f756d0db3_Provenance.owl_functional.owl,25851294,22011411,47862705
approximated_13f593d8-dc52-4f4f-8ef0-494059e67c0f_SUMOLiteTB.owl_functional.owl,46119534,46745537,92865071
approximated_1b670ea4-90e2-4c38-8266-225bff815f4f_Tire.ttl_functional.owl,15239770,4617969,19857739
approximated_b194ab75-eed2-4a56-87a8-285f23d9fe05_Bluefish.ttl_functional.owl,13940982,3816403,17757385
approximated_00029.owl_functional.owl,102007065,213588467,315595532
approximated_a67f19d8-c7a6-4bfd-90c3-d86ac5b15a4a_matrRock.owl_functional.owl,129509453,207607073,337116526
approximated_42541c17-8fbd-4cac-ae00-c98ed2d02d1f_Xynotyro.ttl_functional.owl,10758618,4344117,15102735
0289874e-4b78-4e47-b349-bf866a9c1044_er_anatomy.owl_functional.owl,156764021,44706293,201470314
approximated_a61b1028-0965-40a4-b8f9-e0f503b35de1_JavaActor.owl_functional.owl,13956632,10799651,24756283
approximated_45c97561-9ee1-4454-a896-a8ae61e1b1fa_onto.rdf_functional.owl,13408729,6961616,20370345
2684a099-e94b-4deb-bad9-f60547ccdd68_masimple.obo_functional.owl,96462204,211004370,307466574
97456bca-7168-4ff5-a82e-b57dbae55897_aeo.owl2_functional.owl,16563202,18149552,34712754
atmo.african-traditional-medicine-ontology.2.owl.xml_functional.owl,16584308,10145669,26729977
approximated_1afe6701-b313-4dc3-beb0-9a1605897f31_test.owl_functional.owl,21299394,18186898,39486292
approximated_412c85e6-a225-4751-9f0e-85ff9c7045f8_cell.owl_functional.owl,57986615,145211990,203198605
approximated_41ead8e0-9ee5-4403-9c55-d460968f7c03_LMM_L1.owl_functional.owl,19904519,19048930,38953449
a92d1dcd-0663-4cb7-b280-1ff7d2dd6532_Pizza.owl.rdfs_functional.owl,13718719,4066458,17785177
approximated_0856d8e4-64f6-425d-89d5-90595f814e8f_shing_bait.rdf_functional.owl,14764752,3772351,18537103
approximated_51e14a6e-fef9-4989-b2c6-ad08276f9bbd_RIMV3OWL.owl_functional.owl,20579154,18372096,38951250
approximated_86aaa29f-e9af-4078-a394-3a73c71e3b80_software.owl_functional.owl,45506742,91581740,137088482
017ba95a-fd2a-4957-894a-eab3f6fe846a_humancobra.owl_functional.owl,73118932,117615962,190734894
approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl,288173805,191723843,479897648
approximated_139e4ed5-261e-4218-b147-15c9b159c75f_cheminf.owl_functional.owl,21280696,28255109,49535805
5a12636d-3302-4e2f-8dda-aae8e9065fc0_ysfunction.owl_functional.owl,17099242,16719009,33818251
approximated_kb-owl-syntax-coreference-IDs.ofn_functional.owl,572882254,1637494580,2210376834
approximated_aae56d44-9f92-4bd6-b673-adf19b738804_SAOntology.owl_functional.owl,2045837419,2915469193,4961306612
approximated_ea85a5ac-f436-4733-957d-24fe36f88320_ns20060722.owl_functional.owl,23339226,12899075,36238301
approximated_cco.cell-cycle-ontology.3.owl.xml_functional.owl,74132420345,1.81421E+11,2.55554E+11
approximated_NEW_fhkb.owl_functional.owl,854323263,73624135,927947398
approximated_00334.owl_functional.owl,17436826,7392015,24828841
04096b24-000d-4d49-94bc-1ee51d41f07e_ontoderm.owl_functional.owl,25002261,32319287,57321548
approximated_375e1790-ab20-4e89-9132-3967afbd3ecc_onsistence.owl_functional.owl,212982829,123729443,336712272
approximated_a5b3741f-ff4d-4050-8091-daa1d5c19fbb_matrEnergy.owl_functional.owl,130361231,244678468,375039699
c0ff2fb6-d093-44ea-8ef0-80601b418c65__taxonomy.owl2_functional.owl,225682850,593991102,819673952
approximated_5460bc8c-66fe-4082-989d-843376671246_rna.owl_functional.owl,18020198,21187309,39207507
approximated_67c88d35-6b09-4a15-a4f4-6e42ae13a5ab_Bocconcini.ttl_functional.owl,13847102,3761839,17608941
approximated_3ca859a4-cb7b-4e9f-8d78-f55d5db3b9b5_Coordinate.owl_functional.owl,138225782,210509750,348735532
approximated_00346.owl_functional.owl,28144307,16087914,44232221
approximated_bbd9d564-70be-47d1-ae3d-a529b686d38d_canon.owl_functional.owl,18868786,17447382,36316168
approximated_98473685-bcbd-45c5-be9b-0e7177e5e517_nif_backend.owl_functional.owl,69434991,144463172,213898163
birnlex.biomedical-informatics-research-network-project-lexicon.1.owl.xml_functional.owl,82147521,177283214,259430735
approximated_e9d10b42-3011-41a8-99f5-d0604b0fc2c5_GUM3space.owl_functional.owl,23951517,19016192,42967709
da44abd3-6d13-4c8a-a0b7-ab2dadc45e56_putational.owl_functional.owl,10368261,9203587,19571848
a456e456-27a5-4342-8c65-4a29f45eed5e_anatomy_xp.obo_functional.owl,290336037,625482242,915818279
approximated_3a0b2188-7158-4b3f-b9a5-457d4f303730_bodo.owl_functional.owl,30042268,54842645,84884913
approximated_20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl,14863052,132954953,147818005
approximated_00522.owl_functional.owl,125014288,248333410,373347698
approximated_7c6ea8e1-2e34-433a-9517-d9b83a71e38c_ilpostslink.rdf_functional.owl,28602818,60755663,89358481
approximated_00fe93ac-4471-4d88-9a20-2162f8616716_DUL_v26.owl_functional.owl,13675442,11271573,24947015
approximated_1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl,14860529,3839857,18700386
approximated_50b2449e-4540-4ad4-8f1e-06da7f1b4b1e_Scythe.ttl_functional.owl,13188845,3799895,16988740
approximated_25cfafcc-21e2-4b61-a33c-ec54473abf96_Kelly_tool.ttl_functional.owl,16443506,3805699,20249205
approximated_d9e06abb-d737-4c21-9877-6645e36c5796_ockIgneous.owl_functional.owl,121424655,207017151,328441806
approximated_72ce2aa2-72e2-4ac2-909e-531459bcc57c_lt_battery.rdf_functional.owl,17409417,7175671,24585088
approximated_03f0122a-3251-4925-8eb8-d39f97486bb9_Biscuit.rdf_functional.owl,21743354,5957805,27701159
da52e6c0-2717-40c5-a198-354db04f6c38_erequivmod.owl_functional.owl,487251955,415495269,902747224
approximated_3b3bee0f-a8e9-48b8-a078-fbe86aee1b92_physSound.owl_functional.owl,68217715,124225063,192442778
approximated_6e41b96f-71e7-42e6-a643-0a84d3b6f6fc_opl.owl_functional.owl,98496024,27287521,125783545
1eef12c0-c9fb-4b28-a23f-1991c3a63818_po_anatomy.obo_functional.owl,120661626,99718047,220379673
ddeddc5c-3766-43aa-b35a-7d3799aa7f2d_vHOG.obo_functional.owl,126924745,88207382,215132127
approximated_2b4bb34f-468f-4b55-9142-fda18d15a714_ebiservice.owl_functional.owl,203208850,276450193,479659043
06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl,97727837,1653697,99381534
approximated_2ffb86d5-d067-4a51-ae41-742b68104567_xed_ladder.ttl_functional.owl,14129082,3795684,17924766
approximated_ab77ae1b-0f37-4a4f-8ef4-e550c42c764e_anDecision.owl_functional.owl,257740059,204718803,462458862
approximated_6e2c429f-1b46-448b-8bc8-8b26bcb3f5d1_nCrosswalk.owl_functional.owl,87674889,2179022,89853911
5d7a4d71-9b30-4411-ac2e-f70aa57a2cd2_us_may2007.rdf_functional.owl,20237217,2005190,22242407
approximated_d22c146a-d6f1-4e71-822b-9ce3cabf39c6_le_remover.rdf_functional.owl,10187253,3877009,14064262
approximated_b006f4d2-c2f0-45ca-abe8-cfb49ebb855d_ms_biology.owl_functional.owl,22432022,27572529,50004551
approximated_02b5145a-535c-4f9e-bc59-77b88d8203c0_Persipan.rdf_functional.owl,93114738,3858108,96972846
approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl,18930101,2637049,21567150
606a4de8-c608-4238-9212-8c0bbd71e0b5_Scientist.owl_functional.owl,82876183,3346848,86223031
approximated_b47e86f9-e4c0-40a6-8797-c949bea26a7c_event.owl_functional.owl,249250307,353361572,602611879
7b125a28-5a9e-4010-9596-ee57546669e3_mo_sapiens.obo_functional.owl,440168692,998286084,1438454776
55e57af3-069e-49ef-9e13-d109bc8a4436_e_ontology.owl_functional.owl,481638270,1191853526,1673491796
approximated_ca276805-7b06-48b3-8968-ee8770b67b7a_stateSpeed.owl_functional.owl,133962039,212448215,346410254
approximated_2f8a6c6c-f6d5-4fa7-a968-5ffa1eef4077_ecs_functional.owl,15429627,9872916,25302543
94eae2fc-16f3-40b5-aaaa-dac860d80029_lular2_1.0.owl_functional.owl,29690084,19356846,49046930
approximated_95863538-7946-49a5-a915-c4fd56d6a787_Blue_cheese.ttl_functional.owl,15778279,4199373,19977652
748da840-0fa0-4a91-94c2-4ce0268c8fc0__USE_psipi.obo_functional.owl,25690961,25532196,51223157
0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_functional.owl,103348244,91969182,195317426
approximated_2826e94d-e35b-484c-aade-4325620dc2d1_lay_device.rdf_functional.owl,14041643,3889601,17931244
9739b60a-3411-4715-9eee-0176a8d583eb_categories.xml_functional.owl,14758853,1017934,15776787
approximated_23f122ef-f94f-42e2-a684-d0793c47f04d_univbenchdl.owl_functional.owl,19251610,7674285,26925895
approximated_b1f9cdb3-1836-491f-b3cb-a7a77ee8db27_rIndicator.owl_functional.owl,85528754,158856265,244385019
approximated_ba814c8c-8247-4879-89ac-58de1e18251e_offerjob.owl_functional.owl,48140979,43418839,91559818
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,713009391,1738936038,2451945429
02aabb7a-7881-4639-9ec6-c0bf1722e0b5_flanzenatlas_K_functional.owl,29916793,978398,30895191
3a8b11c8-7efa-4dbb-9dfe-5acd4b18df60_rsimplegaf.obo_functional.owl,1734524461,3388850704,5123375165
fad36681-5831-4d92-a4ec-4ca820e7c40c_omim_do.obo_functional.owl,45425485,87204697,132630182
top-menelas.menelas-project-top-level-ontology.4.owl.xml_functional.owl,34023853,26902583,60926436
866f4702-ccf3-4395-b143-1cc59339573c_chebi.obo_functional.owl,2628191482,6086239618,8714431100
approximated_de53814d-8c8a-43dc-bfa5-06304b271387_mtq_100707.owl_functional.owl,20609890,21573772,42183662
approximated_kb-owl-syntax-unraveled-depth-4-triggers-relation-axioms.ofn_functional.owl,413667518,826715296,1240382814
approximated_054c8aaa-0fad-40a7-a649-1eadc5900aaf_odProjects.owl_functional.owl,49929631,57073478,107003109
approximated_9b7209db-3aa2-47b5-b737-9013c471503d_Coregonus.ttl_functional.owl,11831884,3936972,15768856
approximated_6ce7a3de-8f86-4f12-8e44-79a2191ab3ac_l2odm2codo.owl_functional.owl,23001335,25601494,48602829
approximated_e0f21ed4-098c-4de4-8629-447aa81c5363_eucalyptus.owl_functional.owl,18350290,18436845,36787135
approximated_057f5914-0b6d-4aef-994f-8de774a1129b_ted_v0.7.1.owl_functional.owl,14379782,4453139,18832921
approximated_514ecb7b-8545-49b4-8a12-c61c434b40bf_lanogaster.obo_functional.owl,2286449868,4265932394,6552382262
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,856998308,2151224518,3008222826
84aeabbb-9b46-4e12-a01c-c04566c0d5b9_quality.obo_functional.owl,53813775,81055602,134869377
approximated_40ac6c08-cafe-4df2-a2ae-5eacd405f4e5_ontoutf8.rdf_functional.owl,17980971,4972859,22953830
5407a1ae-2048-4d7b-b38b-72bbbd946814_xon_import.owl_functional.owl,20464848,12284502,32749350
approximated_1302f587-bdfa-4479-b2fe-2307bd642efa_EntrC3A9e.rdf_functional.owl,11661119,3871037,15532156
approximated_4e3d8918-7324-4043-a07d-f79473d96baf_prerelease.owl_functional.owl,436299843,1028954893,1465254736
6dc86090-12ad-480e-9e13-eb603c38694d_ology_v2.1.rdf_functional.owl,177559332,10491775,188051107
approximated_fa6870c1-17db-40bd-b1cb-f9bf86cd1bb6_graphrules_functional.owl,43543213,9330678,52873891
approximated_96675da5-d4b1-49d4-8437-a684037123e4_oncretebio.owl_functional.owl,21017645,18048926,39066571
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl,20411263,8398769,28810032
68c62c77-bc06-4878-b11e-a9c9cb832e47_protein.owl2_functional.owl,688229262,1336813255,2025042517
approximated_fc7ebfb2-d4a2-4142-8d83-51b9ee1c83d5_cogenomics.ttl_functional.owl,88275837,137769230,226045067
approximated_942aa14f-3fe7-495d-bdb1-e8ebfe4eab57_lrelations.owl_functional.owl,16395774,6437540,22833314
approximated_63b2cfaf-35c7-4761-aca0-51b359510023_nductivity.owl_functional.owl,135721827,213117281,348839108
approximated_9a2bfbcf-9fe3-41ea-95c4-821ff42ce643_envo.owl_functional.owl,41534946,71696183,113231129
approximated_4c981224-c44e-48fb-9783-0e8f5e623bd8_Cod.rdf_functional.owl,12247702,4107155,16354857
approximated_0baeddaa-9695-4c9a-8c47-5be2e025d6cb_Parameters.owl_functional.owl,46582573,6982409,53564982
approximated_25e94498-d632-40ad-9fcc-722e7909f6b2_alem_stone.ttl_functional.owl,17852202,3856285,21708487
ccbc306c-b701-4d59-99f6-2cae10d22dc7_NIF_Cell.obo_functional.owl,13162555,15693271,28855826
approximated_c4290df7-5002-4e35-addc-5fef9f0a8f54_onto.rdf_functional.owl,15937110,5077479,21014589
approximated_ocre.ontology-of-clinical-research.23.owl.xml_functional.owl,34110259,30522706,64632965
approximated_336e8293-8c2e-49f9-91a0-80578b60802b_Garden_hose.ttl_functional.owl,16916903,4468056,21384959
approximated_0294e2a0-f4dd-4512-9757-ec1833a54899_erver2codo.owl_functional.owl,24128955,20954521,45083476
109f6db6-0098-488b-ba94-93c2b27bb276_n_xp_chebi.obo_functional.owl,361532701,172096904,533629605
approximated_026f5fd3-4edc-41a7-9a5d-a3a1d722329a_neistituto.owl_functional.owl,22166908,12604425,34771333
approximated_fb6c8cf2-e929-41a2-a487-dffa64278648_prSciUnits.owl_functional.owl,139202392,244751668,383954060
approximated_00337.owl_functional.owl,18411101,6008288,24419389
approximated_6505503e-b7ae-47ad-adb8-56354e98d9bf_Television.ttl_functional.owl,15618937,3829615,19448552
approximated_3b0580c3-b752-4935-9437-14161bcf92b1_ave_cheese.rdf_functional.owl,12293073,3939445,16232518
approximated_7bea2481-9299-462b-af4b-59747b0d60a5_PaulFisher.rdf_functional.owl,17063645,2955687,20019332
vario.variation-ontology.6.owl.xml_functional.owl,15739991,18321200,34061191
approximated_5a31ff58-7b01-4f05-b0ee-a5993d80b7ed_NIFOrganism.owl_functional.owl,51413840,39773582,91187422
approximated_43947cff-7565-4156-b399-0279de3cb299_onto.rdf_functional.owl,16020826,5197607,21218433
approximated_24d612d2-c255-4fce-bef8-fd96df8d34d0_t_adhesive.rdf_functional.owl,13679191,4274055,17953246
approximated_5b3cec2f-e90d-4525-a931-b041421529e4_behavior.owl_functional.owl,7374740011,13812780762,21187520773
approximated_0129d06f-06c2-4e4b-94db-cc0c65fab9cc_COSMOtop853.owl_functional.owl,401336283,676729883,1078066166
approximated_24f20bc8-3a15-49b2-a3be-bd63aaced92a_Lutjanidae.ttl_functional.owl,16818473,3813109,20631582
2444a2fd-a8f4-420c-accc-0a60a15c77e4_mp.obo_functional.owl,204264434,688206816,892471250
approximated_395e9b4a-32eb-4d76-bfbe-f2c79fe0e57f_epublic1.5.owl_functional.owl,21292117,22646573,43938690
approximated_8cd971bb-9799-4128-bb3f-c618eba6d0c4_nresources.rdf_functional.owl,22324672,23021878,45346550
approximated_8ea477cc-8a91-4587-b783-e0650edfde31_ale_cement.ttl_functional.owl,15032769,3782076,18814845
approximated_00770.owl_functional.owl,133128353,260198364,393326717
approximated_5de54494-9374-4adb-8bcd-a552c0870953_Scissors.ttl_functional.owl,19600607,3867049,23467656
approximated_5e081fb1-7d6f-4808-8470-19db2fd94e67_r_varistor.rdf_functional.owl,12375117,3661226,16036343
approximated_95dfca90-f310-42f4-98b1-170f0e78f574_ring_steel.rdf_functional.owl,11204521,3691689,14896210
80b5053f-6d88-4d59-9bf7-b89603d59538_Parliament.owl_functional.owl,15646198,2309864,17956062
approximated_2cb91d08-46b8-477f-b65f-9b4fe55423e8_Fifi_hook.ttl_functional.owl,13075290,3777291,16852581
approximated_00461.owl_functional.owl,379379935,1043822385,1423202320
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers.ofn_functional.owl,373330545,964747554,1338078099
approximated_bd517c43-30fa-4990-a77e-54609a053828_quence_xp.owl2_functional.owl,61057511,112310718,173368229
approximated_54ba13dc-7414-4015-ab38-9e58c6b7142d_Mattock.rdf_functional.owl,23105998,5382687,28488685
approximated_3f8d137c-e357-4c32-b070-86ccde0a4895_TFS.owl_functional.owl,17534897,11048570,28583467
approximated_f47e9504-64b0-4df7-9a53-2ff2ac3491b8_pdb_2_pmid.owl_functional.owl,96307061,192121715,288428776
approximated_f20041c6-6a9f-4542-85b7-93cab6854a97_ogy_ca_ins.owl_functional.owl,27660576,9018667,36679243
031191c6-b4f6-46b7-bc5d-4755e3836523_fbspsimple.owl_functional.owl,126909504,418105483,545014987
approximated_b2d88331-edae-4938-8828-be231ad9799f_at_extract.ttl_functional.owl,8071039,3984020,12055059
approximated_4c3f371d-5579-453a-8043-908282cc8bf1_Valve_stem.rdf_functional.owl,17871436,3862489,21733925
f2627923-e5e1-4d5b-9087-6d4fc8dde7c0_posimple.obo_functional.owl,72464452,131681131,204145583
ed008509-5ac7-46df-8a43-2d94df885342_blinCore3d.owl_functional.owl,23138613,2156605,25295218
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,385234517,868113137,1253347654
approximated_50dc59b7-ff06-4385-a1a5-802c54dd17e8_Jointer.ttl_functional.owl,12052010,4088804,16140814
approximated_6e439c6f-d7f3-46df-a9f6-1c66b37bd221_ink_tubing.rdf_functional.owl,16891170,3714175,20605345
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,690702476,1535903739,2226606215
approximated_46d9bec3-3c70-46e1-8289-c333f2bd72d9_Kohlwurst.ttl_functional.owl,67812103,3654406,71466509
approximated_00520.owl_functional.owl,18958384,9803866,28762250
approximated_f00fe0ce-02c8-46b2-9e3a-39393f0aa328_s_dressing.ttl_functional.owl,48298174,3939653,52237827
0223fe0b-6717-4e60-bdde-d6c4b4bedba0_onto.rdf_functional.owl,24930285,2033876,26964161
approximated_db02c054-d618-4398-a09e-bd1656b2f4cd_xdt_100302.owl_functional.owl,28454999,24567699,53022698
approximated_d5fc4e8e-fd89-44e7-805e-87aeac36f30a_eeclass_v1.owl_functional.owl,370810223,434933618,805743841
approximated_1123bfe9-3fb9-4ff2-aa17-15b0339e09a1_Cuajada.ttl_functional.owl,159879220,3673260,163552480
8e31b2fa-a5f7-4bab-b9b6-f914e4420e73_er_science.owl_functional.owl,34885452,17862955,52748407
09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_functional.owl,85001071,23971454,108972525
approximated_f22829c6-cad7-4426-8cdc-068254131c37_physThermo.owl_functional.owl,146307498,131042557,277350055
approximated_cc71ed7c-b161-431d-9784-76040b0282e6_tmoWeather.owl_functional.owl,211516283,215360448,426876731
approximated_50e50bed-de55-43d2-8ad4-fa06ff82f7cf_Daktyla.rdf_functional.owl,97060722,3885429,100946151
589f5753-9434-47e6-ae92-dd6319e721bb_oreprotege.owl_functional.owl,10695302,2051779,12747081
approximated_20db865a-c7b5-48e7-843a-40d33fd5279e__con_leche.rdf_functional.owl,12458892,3874528,16333420
approximated_kb-owl-syntax-coreference-IDs-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,1081099190,2263539329,3344638519
approximated_c5b42d4b-52ee-4972-822e-33efe70cac64_Extraction.owl_functional.owl,180439665,159164579,339604244
approximated_1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl,12504686,3138753,15643439
approximated_0ce5ce5c-9d1f-4f93-a250-29771292b116_Pilot_valve.rdf_functional.owl,12771265,4029351,16800616
approximated_506d9c49-36f2-4304-b5af-02eac128574e_Fontina.ttl_functional.owl,15848233,3804538,19652771
approximated_e63a6b29-3366-4131-a9f3-17987cbe1779_IL4.owl_functional.owl,56984440,9810706,66795146
approximated_644add67-49e7-437e-b730-27f44c9abaf9_rticle.rdf.owl_functional.owl,12917306,6884754,19802060
de5256f6-2648-4b13-b0a7-086d3fcc1b7f_Pizza.owl.rdfs_functional.owl,16234087,3381798,19615885
7f50ba2e-fc37-4eda-bc5b-6169f6e1f70b_us.owl_functional.owl,14314043,1747709,16061752
approximated_21e5ebea-c31a-47bd-aad9-480fd651b63a_e_allsorts.rdf_functional.owl,17373321,4040834,21414155
approximated_335e8795-71f1-40fa-9cda-162f7e7eeab1_Octopus.rdf_functional.owl,12489665,3784213,16273878
f578e9dc-b1b5-4451-b012-22945c759d9f_agenechrom.owl_functional.owl,956056897,1932064409,2888121306
