Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_a1a8b6dc-705b-495d-b755-2e1a93e0bdff_FN1.54.owl_functional.owl,21674065,9097786,30771851
approximated_00527.owl_functional.owl,23727344,26940690,50668034
approximated_8b14b3ee-df2b-430a-83a6-fd519475ceda_Sauce.rdf_functional.owl,14212260,3892036,18104296
approximated_4f1d6514-6a6d-4109-897e-9c316fd558a2_eestimulos.owl_functional.owl,14052656,6210868,20263524
737808a4-15b1-46af-ad5e-3d7e721f8055_tabstract.owl2_functional.owl,75204865,128707430,203912295
approximated_77e8eacb-7ae9-4d39-8bd2-88ff1d7d5e06_tric_motor.ttl_functional.owl,13804333,3821506,17625839
approximated_291cd757-f2cd-4551-b169-247b9372572c_Almond_meal.ttl_functional.owl,10824135,3965871,14790006
approximated_0030107c-7315-4a26-a530-2346f0ced0b7__gathering.owl_functional.owl,17057143,5174595,22231738
approximated_cb95a779-0d27-4bc4-bfe0-4b8e699eb988_iffusivity.owl_functional.owl,144233534,247880200,392113734
approximated_716754cb-7c5f-4ff9-b05e-358bc24d8522_Zilog_Z80.rdf_functional.owl,12187444,5142139,17329583
059be0e8-6a11-4a6f-9e21-52b393d60feb_a_ontology.obo_functional.owl,10197655,10311855,20509510
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,377488997,917240972,1294729969
approximated_1a281549-2a09-4bc9-8de6-7a899efe7b32_ECO.owl_functional.owl,15807678,17898269,33705947
approximated_608f3a4e-ecc7-45df-9632-b11f3cee1d05_ve_battery.rdf_functional.owl,11084285,4114960,15199245
approximated_00660.owl_functional.owl,356439629,991008740,1347448369
approximated_b222f3a8-511e-4d91-8bbb-ba4a47128340_provenance.owl_functional.owl,18889288,17931636,36820924
approximated_0dfe564a-578f-4cb0-bd76-1f45afc8c4ea_phenAtmo.owl_functional.owl,181454621,246313598,427768219
approximated_1c48131e-1d5f-4e59-aa6d-3cd9a6c8c62b_eam_cheese.rdf_functional.owl,16957269,3875856,20833125
approximated_31306603-ff1b-4a6f-867e-8453e684db52_Hot_dog_bun.rdf_functional.owl,18544048,3932112,22476160
approximated_538aef57-b690-40e2-ae9f-9ac15493dce2_n_xp_chebi.owl_functional.owl,271422760,624910641,896333401
approximated_0bd91de6-5a2e-473a-9929-86edf1cfb467_onto.rdf_functional.owl,17645694,6109306,23755000
c7dad604-a911-4ceb-8693-463f0d442b5b_KategorieNieren_functional.owl,15102381,1418690,16521071
approximated_5ccf6e47-f205-4cfe-bb45-8f47b5267eb5_oTransport.owl_functional.owl,129774294,209552751,339327045
approximated_00717.owl_functional.owl,15085159,2287548,17372707
approximated_d0e44828-b51d-4469-a4d2-31734d237777_lary_assay.owl_functional.owl,10632745,9852999,20485744
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,385064888,962418703,1347483591
approximated_4b9e0b60-32b5-4e59-a931-8d652ab764c9_Screw_gun.rdf_functional.owl,18538111,4183979,22722090
approximated_a7ad6dc8-2d8f-46e3-b2e7-7590c7007430_Whiteboard.ttl_functional.owl,10142299,3839158,13981457
approximated_0e0d22af-e58f-467d-b562-a7b0c7b03680_Brown_bread.rdf_functional.owl,16184784,3803075,19987859
approximated_ced9d741-f06b-4b86-80f2-cedf4d3fad0f_time.owl_functional.owl,10778450,1165494,11943944
approximated_kb-owl-syntax-unraveled-depth-1-triggers.ofn_functional.owl,428905512,1122822215,1551727727
approximated_kb-owl-syntax-coreference-IDs-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,2048968210,1750242646,3799210856
approximated_3bcce273-d290-4d82-8e6f-813a3a27af9b_multiplier.rdf_functional.owl,17418640,4054361,21473001
approximated_so.sequence-types-and-features-ontology.202.owl.xml_functional.owl,60645201,124714434,185359635
approximated_4e3e9d16-0fbd-4851-8631-4770235da9dc_ft_Bonanza.rdf_functional.owl,17608858,4659799,22268657
cca4cdd4-a621-44f3-a8b6-4caec62830b1_l.obo.PREVIOUS_functional.owl,14936960,11616487,26553447
approximated_0622b1e6-c1a2-4f47-93ff-0eff530d7d3c_Parameters.owl_functional.owl,12373559,7367433,19740992
approximated_2b982c8a-e4fe-4738-9251-3ef8e7d63f76_Symbion.ttl_functional.owl,15216823,3900350,19117173
approximated_00375.owl_functional.owl,1142095528,3073872134,4215967662
8f2a41f6-d739-41a2-a8af-093aa4765d1b_Village.owl_functional.owl,25351144,3525201,28876345
approximated_01a9fa16-c357-40d2-a625-186f49e6c3fd_PATO_functional.owl,62340184,135779430,198119614
approximated_70fa35aa-b942-4d22-8032-2de55a96a7dd_Mincemeat.ttl_functional.owl,11044374,4033411,15077785
cf952362-c1bd-4e77-b1bc-f861be1b9769_tc8540.owl_functional.owl,16725937,7034994,23760931
approximated_c04ec2f4-1f7c-4d2d-b3f6-682e5347614f_Reggianito.rdf_functional.owl,16491000,3825827,20316827
approximated_6f23839c-1a36-4f9c-ad8e-cd8732368837_rmodynamic.owl_functional.owl,127559828,211104588,338664416
approximated_44618447-fec3-4019-a114-7d8f756d0db3_Provenance.owl_functional.owl,23536029,21478025,45014054
approximated_13f593d8-dc52-4f4f-8ef0-494059e67c0f_SUMOLiteTB.owl_functional.owl,46369325,48541917,94911242
approximated_1b670ea4-90e2-4c38-8266-225bff815f4f_Tire.ttl_functional.owl,13865363,4049584,17914947
approximated_b194ab75-eed2-4a56-87a8-285f23d9fe05_Bluefish.ttl_functional.owl,14406353,3756149,18162502
approximated_00029.owl_functional.owl,102156183,221756498,323912681
approximated_a67f19d8-c7a6-4bfd-90c3-d86ac5b15a4a_matrRock.owl_functional.owl,131815645,215278255,347093900
approximated_42541c17-8fbd-4cac-ae00-c98ed2d02d1f_Xynotyro.ttl_functional.owl,9322474,4089628,13412102
0289874e-4b78-4e47-b349-bf866a9c1044_er_anatomy.owl_functional.owl,106006607,51813173,157819780
approximated_a61b1028-0965-40a4-b8f9-e0f503b35de1_JavaActor.owl_functional.owl,15773925,10828733,26602658
approximated_45c97561-9ee1-4454-a896-a8ae61e1b1fa_onto.rdf_functional.owl,13662904,7482777,21145681
2684a099-e94b-4deb-bad9-f60547ccdd68_masimple.obo_functional.owl,97941756,216038337,313980093
97456bca-7168-4ff5-a82e-b57dbae55897_aeo.owl2_functional.owl,18225114,19610757,37835871
atmo.african-traditional-medicine-ontology.2.owl.xml_functional.owl,14542283,10908684,25450967
approximated_1afe6701-b313-4dc3-beb0-9a1605897f31_test.owl_functional.owl,20865207,18081865,38947072
approximated_412c85e6-a225-4751-9f0e-85ff9c7045f8_cell.owl_functional.owl,100122921,146850787,246973708
approximated_41ead8e0-9ee5-4403-9c55-d460968f7c03_LMM_L1.owl_functional.owl,25658514,18552826,44211340
a92d1dcd-0663-4cb7-b280-1ff7d2dd6532_Pizza.owl.rdfs_functional.owl,14602469,4837782,19440251
approximated_0856d8e4-64f6-425d-89d5-90595f814e8f_shing_bait.rdf_functional.owl,13603989,3958935,17562924
approximated_51e14a6e-fef9-4989-b2c6-ad08276f9bbd_RIMV3OWL.owl_functional.owl,21139575,17231427,38371002
approximated_86aaa29f-e9af-4078-a394-3a73c71e3b80_software.owl_functional.owl,45165539,89028252,134193791
017ba95a-fd2a-4957-894a-eab3f6fe846a_humancobra.owl_functional.owl,78576315,118795911,197372226
approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl,292812774,193738887,486551661
approximated_139e4ed5-261e-4218-b147-15c9b159c75f_cheminf.owl_functional.owl,27484222,28124008,55608230
5a12636d-3302-4e2f-8dda-aae8e9065fc0_ysfunction.owl_functional.owl,17524212,16452479,33976691
approximated_kb-owl-syntax-coreference-IDs.ofn_functional.owl,571767506,1664226795,2235994301
approximated_aae56d44-9f92-4bd6-b673-adf19b738804_SAOntology.owl_functional.owl,2111902380,2923902198,5035804578
approximated_ea85a5ac-f436-4733-957d-24fe36f88320_ns20060722.owl_functional.owl,24142590,12841856,36984446
approximated_cco.cell-cycle-ontology.3.owl.xml_functional.owl,72548066320,1.84317E+11,2.56865E+11
approximated_NEW_fhkb.owl_functional.owl,842202005,78336293,920538298
approximated_00334.owl_functional.owl,15799234,6648213,22447447
04096b24-000d-4d49-94bc-1ee51d41f07e_ontoderm.owl_functional.owl,22851064,33121222,55972286
approximated_375e1790-ab20-4e89-9132-3967afbd3ecc_onsistence.owl_functional.owl,70833472,127063715,197897187
approximated_a5b3741f-ff4d-4050-8091-daa1d5c19fbb_matrEnergy.owl_functional.owl,152803906,355773843,508577749
c0ff2fb6-d093-44ea-8ef0-80601b418c65__taxonomy.owl2_functional.owl,231580555,603704921,835285476
approximated_5460bc8c-66fe-4082-989d-843376671246_rna.owl_functional.owl,23706331,20879040,44585371
approximated_67c88d35-6b09-4a15-a4f4-6e42ae13a5ab_Bocconcini.ttl_functional.owl,14087652,4731028,18818680
approximated_3ca859a4-cb7b-4e9f-8d78-f55d5db3b9b5_Coordinate.owl_functional.owl,143651410,209048898,352700308
approximated_00346.owl_functional.owl,31633225,15791934,47425159
approximated_bbd9d564-70be-47d1-ae3d-a529b686d38d_canon.owl_functional.owl,19468464,17633455,37101919
approximated_98473685-bcbd-45c5-be9b-0e7177e5e517_nif_backend.owl_functional.owl,68302071,145376618,213678689
birnlex.biomedical-informatics-research-network-project-lexicon.1.owl.xml_functional.owl,81642491,183436869,265079360
approximated_e9d10b42-3011-41a8-99f5-d0604b0fc2c5_GUM3space.owl_functional.owl,18485005,19685959,38170964
da44abd3-6d13-4c8a-a0b7-ab2dadc45e56_putational.owl_functional.owl,9378076,8119863,17497939
a456e456-27a5-4342-8c65-4a29f45eed5e_anatomy_xp.obo_functional.owl,292678487,629703612,922382099
approximated_3a0b2188-7158-4b3f-b9a5-457d4f303730_bodo.owl_functional.owl,32644164,53037102,85681266
approximated_20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl,15200406,5495148,20695554
approximated_00522.owl_functional.owl,223735368,251539990,475275358
approximated_7c6ea8e1-2e34-433a-9517-d9b83a71e38c_ilpostslink.rdf_functional.owl,30142196,59803927,89946123
approximated_00fe93ac-4471-4d88-9a20-2162f8616716_DUL_v26.owl_functional.owl,14776166,11136505,25912671
approximated_1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl,15685347,3826485,19511832
approximated_50b2449e-4540-4ad4-8f1e-06da7f1b4b1e_Scythe.ttl_functional.owl,13155311,3819999,16975310
approximated_25cfafcc-21e2-4b61-a33c-ec54473abf96_Kelly_tool.ttl_functional.owl,16376264,3775022,20151286
approximated_d9e06abb-d737-4c21-9877-6645e36c5796_ockIgneous.owl_functional.owl,121427653,208172473,329600126
approximated_72ce2aa2-72e2-4ac2-909e-531459bcc57c_lt_battery.rdf_functional.owl,11246884,4178268,15425152
approximated_03f0122a-3251-4925-8eb8-d39f97486bb9_Biscuit.rdf_functional.owl,16985409,3747139,20732548
da52e6c0-2717-40c5-a198-354db04f6c38_erequivmod.owl_functional.owl,489245932,412519301,901765233
approximated_3b3bee0f-a8e9-48b8-a078-fbe86aee1b92_physSound.owl_functional.owl,66473846,123954135,190427981
approximated_6e41b96f-71e7-42e6-a643-0a84d3b6f6fc_opl.owl_functional.owl,16652251,26253690,42905941
1eef12c0-c9fb-4b28-a23f-1991c3a63818_po_anatomy.obo_functional.owl,43462768,96777544,140240312
ddeddc5c-3766-43aa-b35a-7d3799aa7f2d_vHOG.obo_functional.owl,50039155,88530542,138569697
approximated_2b4bb34f-468f-4b55-9142-fda18d15a714_ebiservice.owl_functional.owl,233314012,265415272,498729284
06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl,19690193,1681308,21371501
approximated_2ffb86d5-d067-4a51-ae41-742b68104567_xed_ladder.ttl_functional.owl,13979254,3708391,17687645
approximated_ab77ae1b-0f37-4a4f-8ef4-e550c42c764e_anDecision.owl_functional.owl,129773857,211330775,341104632
approximated_6e2c429f-1b46-448b-8bc8-8b26bcb3f5d1_nCrosswalk.owl_functional.owl,17201314,2302561,19503875
5d7a4d71-9b30-4411-ac2e-f70aa57a2cd2_us_may2007.rdf_functional.owl,12307491,1913338,14220829
approximated_d22c146a-d6f1-4e71-822b-9ce3cabf39c6_le_remover.rdf_functional.owl,10208107,4165003,14373110
approximated_b006f4d2-c2f0-45ca-abe8-cfb49ebb855d_ms_biology.owl_functional.owl,29636450,27643166,57279616
approximated_02b5145a-535c-4f9e-bc59-77b88d8203c0_Persipan.rdf_functional.owl,12229986,5590213,17820199
approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl,15470234,2573561,18043795
606a4de8-c608-4238-9212-8c0bbd71e0b5_Scientist.owl_functional.owl,24505918,2981096,27487014
approximated_b47e86f9-e4c0-40a6-8797-c949bea26a7c_event.owl_functional.owl,151406216,361022465,512428681
7b125a28-5a9e-4010-9596-ee57546669e3_mo_sapiens.obo_functional.owl,429556623,984216497,1413773120
55e57af3-069e-49ef-9e13-d109bc8a4436_e_ontology.owl_functional.owl,600933718,1020542527,1621476245
approximated_ca276805-7b06-48b3-8968-ee8770b67b7a_stateSpeed.owl_functional.owl,134039976,213120330,347160306
approximated_2f8a6c6c-f6d5-4fa7-a968-5ffa1eef4077_ecs_functional.owl,14989723,10031387,25021110
94eae2fc-16f3-40b5-aaaa-dac860d80029_lular2_1.0.owl_functional.owl,29713911,18986620,48700531
approximated_95863538-7946-49a5-a915-c4fd56d6a787_Blue_cheese.ttl_functional.owl,16142423,4595634,20738057
748da840-0fa0-4a91-94c2-4ce0268c8fc0__USE_psipi.obo_functional.owl,16762570,25026261,41788831
0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_functional.owl,105105104,91948469,197053573
approximated_2826e94d-e35b-484c-aade-4325620dc2d1_lay_device.rdf_functional.owl,13005231,3904761,16909992
9739b60a-3411-4715-9eee-0176a8d583eb_categories.xml_functional.owl,14559571,1039620,15599191
approximated_23f122ef-f94f-42e2-a684-d0793c47f04d_univbenchdl.owl_functional.owl,19372212,7986114,27358326
approximated_b1f9cdb3-1836-491f-b3cb-a7a77ee8db27_rIndicator.owl_functional.owl,84559669,159322261,243881930
approximated_ba814c8c-8247-4879-89ac-58de1e18251e_offerjob.owl_functional.owl,47488425,42987939,90476364
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,810987013,1608309548,2419296561
02aabb7a-7881-4639-9ec6-c0bf1722e0b5_flanzenatlas_K_functional.owl,80482775,808585,81291360
3a8b11c8-7efa-4dbb-9dfe-5acd4b18df60_rsimplegaf.obo_functional.owl,1765528861,3638275238,5403804099
fad36681-5831-4d92-a4ec-4ca820e7c40c_omim_do.obo_functional.owl,45636143,84333339,129969482
top-menelas.menelas-project-top-level-ontology.4.owl.xml_functional.owl,29623588,25500173,55123761
866f4702-ccf3-4395-b143-1cc59339573c_chebi.obo_functional.owl,2465838724,6395799066,8861637790
approximated_de53814d-8c8a-43dc-bfa5-06304b271387_mtq_100707.owl_functional.owl,26392129,20937167,47329296
approximated_kb-owl-syntax-unraveled-depth-4-triggers-relation-axioms.ofn_functional.owl,334958172,841195825,1176153997
approximated_054c8aaa-0fad-40a7-a649-1eadc5900aaf_odProjects.owl_functional.owl,48182885,57143608,105326493
approximated_9b7209db-3aa2-47b5-b737-9013c471503d_Coregonus.ttl_functional.owl,11608755,4041232,15649987
approximated_6ce7a3de-8f86-4f12-8e44-79a2191ab3ac_l2odm2codo.owl_functional.owl,22230454,24369949,46600403
approximated_e0f21ed4-098c-4de4-8629-447aa81c5363_eucalyptus.owl_functional.owl,19989786,19042734,39032520
approximated_057f5914-0b6d-4aef-994f-8de774a1129b_ted_v0.7.1.owl_functional.owl,14052671,4465070,18517741
approximated_514ecb7b-8545-49b4-8a12-c61c434b40bf_lanogaster.obo_functional.owl,2028486258,4358859794,6387346052
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,836229237,2267156374,3103385611
84aeabbb-9b46-4e12-a01c-c04566c0d5b9_quality.obo_functional.owl,56900870,80797709,137698579
approximated_40ac6c08-cafe-4df2-a2ae-5eacd405f4e5_ontoutf8.rdf_functional.owl,10807234,5943453,16750687
5407a1ae-2048-4d7b-b38b-72bbbd946814_xon_import.owl_functional.owl,20082360,12164828,32247188
approximated_1302f587-bdfa-4479-b2fe-2307bd642efa_EntrC3A9e.rdf_functional.owl,10888321,4739635,15627956
approximated_4e3d8918-7324-4043-a07d-f79473d96baf_prerelease.owl_functional.owl,403704455,1047904319,1451608774
6dc86090-12ad-480e-9e13-eb603c38694d_ology_v2.1.rdf_functional.owl,82561518,10704456,93265974
approximated_fa6870c1-17db-40bd-b1cb-f9bf86cd1bb6_graphrules_functional.owl,29169438,10337079,39506517
approximated_96675da5-d4b1-49d4-8437-a684037123e4_oncretebio.owl_functional.owl,19096372,19162341,38258713
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl,26309459,7743219,34052678
68c62c77-bc06-4878-b11e-a9c9cb832e47_protein.owl2_functional.owl,652624435,1414579226,2067203661
approximated_fc7ebfb2-d4a2-4142-8d83-51b9ee1c83d5_cogenomics.ttl_functional.owl,86843141,132971796,219814937
approximated_942aa14f-3fe7-495d-bdb1-e8ebfe4eab57_lrelations.owl_functional.owl,14125410,6274309,20399719
approximated_63b2cfaf-35c7-4761-aca0-51b359510023_nductivity.owl_functional.owl,130942598,212459409,343402007
approximated_9a2bfbcf-9fe3-41ea-95c4-821ff42ce643_envo.owl_functional.owl,146672609,72404141,219076750
approximated_4c981224-c44e-48fb-9783-0e8f5e623bd8_Cod.rdf_functional.owl,86841502,3876563,90718065
approximated_0baeddaa-9695-4c9a-8c47-5be2e025d6cb_Parameters.owl_functional.owl,46395981,7083256,53479237
approximated_25e94498-d632-40ad-9fcc-722e7909f6b2_alem_stone.ttl_functional.owl,60125339,3843416,63968755
ccbc306c-b701-4d59-99f6-2cae10d22dc7_NIF_Cell.obo_functional.owl,13005945,16654246,29660191
approximated_c4290df7-5002-4e35-addc-5fef9f0a8f54_onto.rdf_functional.owl,105556947,5067794,110624741
approximated_ocre.ontology-of-clinical-research.23.owl.xml_functional.owl,76508399,31355753,107864152
approximated_336e8293-8c2e-49f9-91a0-80578b60802b_Garden_hose.ttl_functional.owl,83108321,3968562,87076883
approximated_0294e2a0-f4dd-4512-9757-ec1833a54899_erver2codo.owl_functional.owl,25566501,20406093,45972594
109f6db6-0098-488b-ba94-93c2b27bb276_n_xp_chebi.obo_functional.owl,368568609,168046619,536615228
approximated_026f5fd3-4edc-41a7-9a5d-a3a1d722329a_neistituto.owl_functional.owl,18574448,12435334,31009782
approximated_fb6c8cf2-e929-41a2-a487-dffa64278648_prSciUnits.owl_functional.owl,133378908,243559518,376938426
approximated_00337.owl_functional.owl,17231853,6114695,23346548
approximated_6505503e-b7ae-47ad-adb8-56354e98d9bf_Television.ttl_functional.owl,16002600,3806823,19809423
approximated_3b0580c3-b752-4935-9437-14161bcf92b1_ave_cheese.rdf_functional.owl,11574258,3679511,15253769
approximated_7bea2481-9299-462b-af4b-59747b0d60a5_PaulFisher.rdf_functional.owl,17586337,3098080,20684417
vario.variation-ontology.6.owl.xml_functional.owl,15605146,18306450,33911596
approximated_5a31ff58-7b01-4f05-b0ee-a5993d80b7ed_NIFOrganism.owl_functional.owl,52014633,40686856,92701489
approximated_43947cff-7565-4156-b399-0279de3cb299_onto.rdf_functional.owl,14769697,6123587,20893284
approximated_24d612d2-c255-4fce-bef8-fd96df8d34d0_t_adhesive.rdf_functional.owl,12443410,3858507,16301917
approximated_5b3cec2f-e90d-4525-a931-b041421529e4_behavior.owl_functional.owl,5298556165,14570016469,19868572634
approximated_0129d06f-06c2-4e4b-94db-cc0c65fab9cc_COSMOtop853.owl_functional.owl,391835842,696088161,1087924003
approximated_24f20bc8-3a15-49b2-a3be-bd63aaced92a_Lutjanidae.ttl_functional.owl,17665509,3716975,21382484
2444a2fd-a8f4-420c-accc-0a60a15c77e4_mp.obo_functional.owl,257215052,588952179,846167231
approximated_395e9b4a-32eb-4d76-bfbe-f2c79fe0e57f_epublic1.5.owl_functional.owl,26349017,22634983,48984000
approximated_8cd971bb-9799-4128-bb3f-c618eba6d0c4_nresources.rdf_functional.owl,22196293,23148093,45344386
approximated_8ea477cc-8a91-4587-b783-e0650edfde31_ale_cement.ttl_functional.owl,14951590,3772674,18724264
approximated_00770.owl_functional.owl,120737545,264785922,385523467
approximated_5de54494-9374-4adb-8bcd-a552c0870953_Scissors.ttl_functional.owl,12006999,4342976,16349975
approximated_5e081fb1-7d6f-4808-8470-19db2fd94e67_r_varistor.rdf_functional.owl,10718561,4430754,15149315
approximated_95dfca90-f310-42f4-98b1-170f0e78f574_ring_steel.rdf_functional.owl,10394431,3756035,14150466
80b5053f-6d88-4d59-9bf7-b89603d59538_Parliament.owl_functional.owl,15118503,2752159,17870662
approximated_2cb91d08-46b8-477f-b65f-9b4fe55423e8_Fifi_hook.ttl_functional.owl,13206255,4551028,17757283
approximated_00461.owl_functional.owl,377899513,1054041843,1431941356
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers.ofn_functional.owl,452511596,956628859,1409140455
approximated_bd517c43-30fa-4990-a77e-54609a053828_quence_xp.owl2_functional.owl,47850605,117690668,165541273
approximated_54ba13dc-7414-4015-ab38-9e58c6b7142d_Mattock.rdf_functional.owl,18719562,3671574,22391136
approximated_3f8d137c-e357-4c32-b070-86ccde0a4895_TFS.owl_functional.owl,53491821,12358805,65850626
approximated_f47e9504-64b0-4df7-9a53-2ff2ac3491b8_pdb_2_pmid.owl_functional.owl,100687398,187618739,288306137
approximated_f20041c6-6a9f-4542-85b7-93cab6854a97_ogy_ca_ins.owl_functional.owl,23096992,9365273,32462265
031191c6-b4f6-46b7-bc5d-4755e3836523_fbspsimple.owl_functional.owl,125255841,342649303,467905144
approximated_b2d88331-edae-4938-8828-be231ad9799f_at_extract.ttl_functional.owl,10574177,4077811,14651988
approximated_4c3f371d-5579-453a-8043-908282cc8bf1_Valve_stem.rdf_functional.owl,17868778,3716326,21585104
f2627923-e5e1-4d5b-9087-6d4fc8dde7c0_posimple.obo_functional.owl,65540234,131410644,196950878
ed008509-5ac7-46df-8a43-2d94df885342_blinCore3d.owl_functional.owl,14772493,2227209,16999702
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,379635864,861171416,1240807280
approximated_50dc59b7-ff06-4385-a1a5-802c54dd17e8_Jointer.ttl_functional.owl,32240077,7297631,39537708
approximated_6e439c6f-d7f3-46df-a9f6-1c66b37bd221_ink_tubing.rdf_functional.owl,11585964,3823343,15409307
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,677065988,1559729866,2236795854
approximated_46d9bec3-3c70-46e1-8289-c333f2bd72d9_Kohlwurst.ttl_functional.owl,16202399,3659421,19861820
approximated_00520.owl_functional.owl,11290792,8167195,19457987
approximated_f00fe0ce-02c8-46b2-9e3a-39393f0aa328_s_dressing.ttl_functional.owl,15454912,3738395,19193307
0223fe0b-6717-4e60-bdde-d6c4b4bedba0_onto.rdf_functional.owl,17012020,1980378,18992398
approximated_db02c054-d618-4398-a09e-bd1656b2f4cd_xdt_100302.owl_functional.owl,19830089,20834224,40664313
approximated_d5fc4e8e-fd89-44e7-805e-87aeac36f30a_eeclass_v1.owl_functional.owl,176580526,448120282,624700808
approximated_1123bfe9-3fb9-4ff2-aa17-15b0339e09a1_Cuajada.ttl_functional.owl,12547996,4156039,16704035
8e31b2fa-a5f7-4bab-b9b6-f914e4420e73_er_science.owl_functional.owl,33353491,18493037,51846528
09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_functional.owl,18384885,22531721,40916606
approximated_f22829c6-cad7-4426-8cdc-068254131c37_physThermo.owl_functional.owl,72255683,129458930,201714613
approximated_cc71ed7c-b161-431d-9784-76040b0282e6_tmoWeather.owl_functional.owl,140870279,210087078,350957357
approximated_50e50bed-de55-43d2-8ad4-fa06ff82f7cf_Daktyla.rdf_functional.owl,16469632,3810203,20279835
589f5753-9434-47e6-ae92-dd6319e721bb_oreprotege.owl_functional.owl,10774929,2055179,12830108
approximated_20db865a-c7b5-48e7-843a-40d33fd5279e__con_leche.rdf_functional.owl,12176026,3737415,15913441
approximated_kb-owl-syntax-coreference-IDs-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,962569267,2178968833,3141538100
approximated_c5b42d4b-52ee-4972-822e-33efe70cac64_Extraction.owl_functional.owl,207257287,161747008,369004295
approximated_1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl,86381499,3016561,89398060
approximated_0ce5ce5c-9d1f-4f93-a250-29771292b116_Pilot_valve.rdf_functional.owl,12381604,3820292,16201896
approximated_506d9c49-36f2-4304-b5af-02eac128574e_Fontina.ttl_functional.owl,16413727,3843960,20257687
approximated_e63a6b29-3366-4131-a9f3-17987cbe1779_IL4.owl_functional.owl,57750629,10328790,68079419
approximated_644add67-49e7-437e-b730-27f44c9abaf9_rticle.rdf.owl_functional.owl,69514644,7141561,76656205
de5256f6-2648-4b13-b0a7-086d3fcc1b7f_Pizza.owl.rdfs_functional.owl,66517668,3391988,69909656
7f50ba2e-fc37-4eda-bc5b-6169f6e1f70b_us.owl_functional.owl,13935049,1805083,15740132
approximated_21e5ebea-c31a-47bd-aad9-480fd651b63a_e_allsorts.rdf_functional.owl,19774023,3658628,23432651
approximated_335e8795-71f1-40fa-9cda-162f7e7eeab1_Octopus.rdf_functional.owl,10580193,3744524,14324717
f578e9dc-b1b5-4451-b012-22945c759d9f_agenechrom.owl_functional.owl,1364318201,1863496265,3227814466
