Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_28ebfeee-0aa6-4412-b22d-040d969fe205_omplexdisjoint_functional.owl,17016832,6001614,23018446
approximated_435135ca-3f44-4601-89ad-af0afe5612d0_pco.owl_functional.owl,45818737,114126568,159945305
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,1123004252,1756400474,2879404726
approximated_4e08adae-44a8-4a80-a544-810504168c16_space.owl_functional.owl,27899845,3499763,31399608
4068b334-3b74-426d-a8ab-c2739fc07ce2_pato.obo_functional.owl,61180444,101438117,162618561
approximated_dceb900c-f772-4c90-a0d1-a5aad57bcf89_Jaguar.ttl_functional.owl,13859444,3756001,17615445
approximated_00387.owl_functional.owl,1057716961,3124080310,4181797271
227b0141-9524-4328-b956-b289a42467a3_usequivmod.owl_functional.owl,538204701,342545002,880749703
approximated_genomic-cds_rules_demo.owl_functional.owl,3550469837,6747811951,10298281788
approximated_31e6def4-0387-4abe-bb47-e6d85eafb8da_Apple_sauce.ttl_functional.owl,22559031,5673667,28232698
493d9e7d-a6d4-4c4b-8e34-be19f249f290_Artist.owl_functional.owl,23148038,8221337,31369375
4438acd5-e2e7-4e18-a0b3-cd1f07d136c2_po_temporal.obo_functional.owl,11300677,10954991,22255668
dcc6c90d-ca2d-4dfe-bb28-0ca00e238dcd_atherontt2.owl_functional.owl,18085000,6014480,24099480
approximated_16ad608c-4451-4588-8e19-58f33a5962fe_Blade.rdf_functional.owl,12930290,3739592,16669882
approximated_93035443-ad7d-45c7-b7c3-9f3bb009385a_hdq.owl_functional.owl,22038455,11864586,33903041
approximated_013229b4-7cbd-40b6-8bb2-58877ee7cb90_Bread_sauce.rdf_functional.owl,15944540,3715873,19660413
approximated_23721525-9a69-4acb-b423-71f9da448d54_Cheez_Whiz.rdf_functional.owl,16296732,4022061,20318793
approximated_61ad5ed6-fab2-4e5b-a161-6032e704f773_er_network.ttl_functional.owl,14003632,3642660,17646292
approximated_27c97a5b-2ee7-466a-8ef0-56000a657588_Denailer.rdf_functional.owl,13750999,4359043,18110042
approximated_00459.owl_functional.owl,222524120,578835694,801359814
approximated_1df2eed5-8300-47c6-9267-674cc0326754_Apple_Inc..rdf_functional.owl,11364023,4264301,15628324
approximated_0a96f2f6-3ed4-4314-bf07-7b5c73834cdd_ll.owl.CURRENT_functional.owl,79112396,167590542,246702938
approximated_4354c345-c92a-4ca9-b0ab-1d1c6153178d_PATO.owl_functional.owl,57042109,124657486,181699595
approximated_3b9b68b1-20ca-41fa-932f-12ab92587485_Webcam.ttl_functional.owl,12359575,4300715,16660290
f8c8c059-6850-4ecc-8025-6e0a06cf0a95_onto.rdf_functional.owl,14653822,3481319,18135141
approximated_83121b99-6314-47b1-b297-47638f5ca33a_anDecision.owl_functional.owl,261782837,243359311,505142148
approximated_56b5b842-d560-4464-a4fd-9f4580e650e6_Grasshopper.ttl_functional.owl,19279255,3616775,22896030
approximated_8878cd04-8eb8-4f65-bbb8-e18382b98a0d_ion_system.rdf_functional.owl,17485725,3638702,21124427
approximated_0e1df1f3-f80f-4f16-969a-bcaf3affef4c__regulator.rdf_functional.owl,16057454,4049977,20107431
ece63562-acf1-43ec-9a20-d798b9ec6c72_i_organism.obo_functional.owl,17892414,21317544,39209958
approximated_5aaca176-8d4b-4589-a5b7-930067985190_onto.rdf_functional.owl,12169479,3757066,15926545
approximated_ffc1e43a-d3ec-4880-87c5-5ab9ad8e1c1a_FOSCoreTech.owl_functional.owl,19606388,18762120,38368508
approximated_99a401e4-1083-4c74-a6d1-b8a5593deada_ontinental.owl_functional.owl,144364100,248028208,392392308
approximated_3a12e957-d7e8-4528-a56b-7af7460db2a7_man_cement.rdf_functional.owl,14896246,3852659,18748905
approximated_16bd1f75-b06c-4074-a1ae-88cb68e0eb21_opRotation.owl_functional.owl,145877456,252666721,398544177
approximated_93217afb-fc93-4a07-90e1-1a86745fed12_Cleanroom.ttl_functional.owl,19063384,3724509,22787893
05e21cac-d2a1-467c-bbe9-97c568663d68_10090.rdf_functional.owl,15759364,1063161,16822525
approximated_bb44d9a6-a59e-4962-8d40-5a9f620e8f3f_roPlanDMWF.owl_functional.owl,13845659,10687749,24533408
0721d520-f07e-45cf-8585-5ec1737e60ba_onto.rdf_functional.owl,13524395,3490738,17015133
approximated_5b4f8e72-8ae8-45b0-bb23-cf97c1b22511_ale_cheese.rdf_functional.owl,14589309,4254069,18843378
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,463043008,1132504227,1595547235
approximated_915a0649-ccab-415e-98c9-81011a566706_COSMOtop673.owl_functional.owl,270780204,463352673,734132877
approximated_26f334e4-bf88-437c-9e13-f7bffca53222_realmOcean.owl_functional.owl,135903663,247486729,383390392
approximated_1d0294d3-733e-4e41-9c97-2993ce990548_cal_cheese.rdf_functional.owl,16688158,3852498,20540656
approximated_5b77b5d6-77a4-4cea-a23b-f8ee0c90d9af_paintbrush.rdf_functional.owl,21957688,5187776,27145464
approximated_9b333982-6740-4235-8b60-9c6c28124e42_crimeXY.owl_functional.owl,36374958,12935976,49310934
approximated_4cf7b373-babb-431a-adc3-6e2a90b05ae0_mplegraph2.owl_functional.owl,18497150,8277486,26774636
09d2807f-d8a1-4e15-8fbe-d15627f469e7_a_symptom.owl2_functional.owl,31548808,41444452,72993260
approximated_49213f67-21fd-45fb-80ef-5b213ff4a71a_13complete.rdf_functional.owl,19642936,3741643,23384579
approximated_7ed7cad9-d827-4e91-9440-b85369c9eace_TMVersion4.owl_functional.owl,11098799,5491913,16590712
approximated_95aead1d-85c3-4f8b-be52-1f08473090a8_virControl.owl_functional.owl,85732499,161013342,246745841
approximated_c6b143a3-b2ff-4a9c-8982-06fe1455323c_ofilograph.ttl_functional.owl,14135273,3776469,17911742
approximated_2e82eca7-f137-4818-971d-a9c0dd4ca30b_tateChange.owl_functional.owl,145344616,353584532,498929148
12e6b366-f34b-436e-b1ce-9546bc85d136_se2rdftest.xml_functional.owl,33007397,6064151,39071548
approximated_3d44db11-58c4-4575-9814-7898ba35cebf_Ont_schema.owl_functional.owl,11113124,3306091,14419215
approximated_5329fb26-10ec-4f02-8247-104bd6193ad9_nservation.owl_functional.owl,138809785,230365903,369175688
approximated_1fdfb0ed-7b71-4515-bf0f-384a3f32a682_matrRock.owl_functional.owl,223283244,216830730,440113974
approximated_27589d67-648d-48be-ad76-e8d451ffa621_Chvre_noir.ttl_functional.owl,93558560,3700712,97259272
approximated_00570.owl_functional.owl,28791884,56609070,85400954
approximated_1e3e3866-6c74-45a0-9466-084114b99078_Top3_units.owl_functional.owl,390670130,463830702,854500832
0549632b-d4db-47ad-a816-fe960fbab57d_Cardinal.owl_functional.owl,18656251,1233335,19889586
approximated_8afa45fe-33cc-4781-8d68-ccca2cb38d75_Lungo.rdf_functional.owl,15837946,3648971,19486917
approximated_87ab9bbd-d23d-4ae9-9324-ef337b982afa_myfamily.rdf_functional.owl,13526838,4192695,17719533
approximated_464f5889-3ca0-41d4-89ec-3d2b9c91057b_onto.rdf_functional.owl,13477705,4993005,18470710
approximated_0f5f1857-5373-44f5-bbdf-4e16845bd6e7_crimeXold.owl_functional.owl,41515012,12765807,54280819
approximated_1149aaf5-3c4b-407a-814c-9474d55b153e_preonto.rdf_functional.owl,16220746,5212562,21433308
approximated_d4e7e983-6c42-4c62-b17d-07a9890ce0f7_confious.owl_functional.owl,15155977,8624334,23780311
approximated_kb-owl-syntax-unraveled-depth-0-relation-axioms.ofn_functional.owl,137588163,354234348,491822511
approximated_091ce799-79ee-4f97-9184-bf80afc2aa7f_ysParticle.owl_functional.owl,37569906,56553807,94123713
approximated_d44438ee-6f1b-4663-bfab-a405d0a8edbf_Jameed.rdf_functional.owl,17324093,3751098,21075191
approximated_dff35d02-c1e3-4233-bcfd-e23cca20abae_FN1.49.owl_functional.owl,25650965,7911521,33562486
approximated_11322155-1505-40cf-ae38-9bea9cf9a39b_vidont.rdf_functional.owl,17005043,7907374,24912417
5bd7c44c-5581-45c7-88cf-fe98f844053d_classified.obo_functional.owl,450305242,854903781,1305209023
rex.physico-chemical-process.6.owl.xml_functional.owl,18578025,36299156,54877181
approximated_a2b81b8e-7f08-4538-a5a4-b32b3e5b3768_spatial.owl2_functional.owl,17309236,12417956,29727192
approximated_00636.owl_functional.owl,48944467,91807199,140751666
approximated_a5085976-eab0-43ab-bc84-f3f7e3b96649_ionofdolce.owl_functional.owl,32201854,23649944,55851798
approximated_00531.owl_functional.owl,217572963,733346557,950919520
approximated_2f8ec7ae-f350-4972-8281-b78d2608ee1e_Army_knife.ttl_functional.owl,9753443,4505589,14259032
approximated_00458.owl_functional.owl,34282108,81844207,116126315
approximated_00691.owl_functional.owl,76098264,14084072,90182336
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,861884025,1465999028,2327883053
approximated_50afc362-0e2b-4eb6-a1b7-00913933ad43_Scalpel.rdf_functional.owl,18832184,3667229,22499413
approximated_7cdc0e8b-5a0c-438f-aac0-5a8e8e4fac10__machinery.rdf_functional.owl,16797598,3626148,20423746
approximated_75a610e0-dc4e-4493-a35c-858a5c406106__functional.owl,19238785,21636702,40875487
02026428-5edc-4e90-aa69-6e841e891c69_d_nesting.owl2_functional.owl,18861612,16301450,35163062
approximated_7fb853b7-e280-48ec-9210-69f4d0e0791a_Platypus.rdf_functional.owl,11614126,4280180,15894306
approximated_612262db-ca9a-4c47-9688-6f9fc89e272d_fipaagent_functional.owl,20614973,9401274,30016247
approximated_c9f51085-fb11-4916-af61-b34e21c66717_Roles.owl_functional.owl,17950982,18305448,36256430
approximated_00460.owl_functional.owl,397040179,1075236925,1472277104
56934b44-7d10-4762-ab3c-1f849716a465_emap.obo_functional.owl,818452056,1322308363,2140760419
approximated_sse.surgical-secondary-events.2.owl.xml_functional.owl,64609785,18269306,82879091
37e67326-c921-46b9-9dc5-831c483b8e6e_Outline.owl_functional.owl,15719407,8754919,24474326
approximated_5cb4549e-7393-47d4-bacf-0641b08e10e6_BabyTaonew.owl_functional.owl,22022671,26576768,48599439
approximated_cfd6fa54-2a25-42bc-bbc8-5e25ebbb1df4_Endling.rdf_functional.owl,11156246,3919456,15075702
approximated_6045159d-5335-4ba1-981b-29c8b177545f_Mayonnaise.ttl_functional.owl,15114423,3721990,18836413
approximated_08daa055-8c38-4509-923d-dfe1a5e9c8e0_opCapacity.owl_functional.owl,141661365,246869121,388530486
00031.owl_functional.owl,207680100,239781428,447461528
approximated_00dcdb60-5ca1-4aa0-989a-3336283ca261_ICODMOPINF.owl_functional.owl,48593176,44120226,92713402
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,845980226,1642853905,2488834131
approximated_9716a444-746e-4c26-a911-1fe79b4220f0_fly_anatomy.owl_functional.owl,331968957,772615778,1104584735
approximated_05cef0ca-8f79-453a-90f8-6267336b6cca__phenotype.owl_functional.owl,65344651,15773876,81118527
52a0bb31-6242-4244-b306-10ec2cc4f851_eringPlant.owl_functional.owl,49841617,1243526,51085143
approximated_0ecffa0a-4dca-4a45-8370-51991f253530_ge_trimmer.rdf_functional.owl,29177672,3713482,32891154
approximated_dad5c4d9-caa5-4a81-a735-ade0b6ec0223_sistent_v2.owl_functional.owl,27564702,16836190,44400892
0683ced9-e79f-4bc7-a75a-b2c425cdae5d_go.obo_functional.owl,2256913577,4607100586,6864014163
approximated_030a2d27-324e-4ca3-a103-30174890fb72_v1.owl_functional.owl,114761357,4619765,119381122
approximated_00402.owl_functional.owl,87431928,201714442,289146370
71278021-2b7a-406d-9486-73f0367f4517_ha_1_final.rdf_functional.owl,26719732,5803526,32523258
6a36660e-6bf0-4014-a2cd-d40a04d10e98_Cave.owl_functional.owl,12301889,1034435,13336324
69e464dc-5b77-4ef1-b8b7-bf6d93ee7c26_mpsimple.owl_functional.owl,199604814,618453088,818057902
c2d3e237-1f5f-45c7-8299-f7f4b64cde1e_20060921.rdf_functional.owl,10908218,3981651,14889869
approximated_96de4023-8e46-48c9-ae42-1a67b75ba9a1_peoplepets.rdf_functional.owl,13450903,7501421,20952324
approximated_2a105f15-cfa6-40f4-a2eb-90bc1ee7ec6e_bill_valve.ttl_functional.owl,8964504,3658951,12623455
approximated_080536e6-efc2-456a-a1eb-c23b2e88799f_ano_cheese.rdf_functional.owl,9037579,3862010,12899589
approximated_24631e48-2514-44c6-a516-69b803d2d352_onto.rdf_functional.owl,10670384,6529109,17199493
approximated_ad295ab9-3cb0-48cf-b442-f8da8f912209_Frangipane.rdf_functional.owl,11040301,3838151,14878452
approximated_e198102c-a6f5-4df7-898b-9bb759712ac3_DynaLearn.owl_functional.owl,14614083,5591914,20205997
ec3dd9d0-f38c-4c2e-ad96-1f00365e9b6c_ganisation.owl_functional.owl,49139042,14898502,64037544
approximated_8444dd02-beda-4cc0-a385-e065298e3721_sed_cheese.ttl_functional.owl,21390798,4230782,25621580
cd88e7bf-a1a2-4c51-b931-c5648d9df88e_nriaBibTex.owl_functional.owl,8994716,2481165,11475881
5d9cd9d6-b29f-455e-9f49-bb39de2f9295_ckeyPlayer.owl_functional.owl,18069489,2095807,20165296
8a707c21-9784-4524-b8f7-8f27f66b0dd5_localumls.owl_functional.owl,13321907,6251007,19572914
55e90a6a-209a-4a60-8a4a-83d55023bd57_s_musculus.obo_functional.owl,709194482,1326576085,2035770567
c8c9ccf9-1d12-45fa-b8e6-d82097fadff7_na_symptom.obo_functional.owl,32038736,34417392,66456128
approximated_15b113db-3b63-4d5c-9ae6-1c094a09651d_ano_tuning.rdf_functional.owl,9998008,3744576,13742584
approximated_08c7f3ca-7e26-4083-8063-4b90e4944e2c_siodev.owl_functional.owl,50384611,96962204,147346815
approximated_11e827e9-d8ba-4e9f-820c-a026bc9c4cb1_nd_sockets.rdf_functional.owl,17364769,3906075,21270844
approximated_00c82799-bb79-4159-bb73-13a474594a2c_TSv0.9Lite.owl_functional.owl,23106044,19014788,42120832
approximated_19b107c2-6e7f-4543-8039-4b6cc19df559_ead_crumbs.ttl_functional.owl,18011587,3758237,21769824
approximated_19eb1bf5-5af7-41bc-bac4-4cf6ed600fd0_trSediment.owl_functional.owl,138522347,350749891,489272238
541cbf98-8b6f-46d3-b744-be7cc242dfcf_riePublikation_functional.owl,13842786,2011474,15854260
approximated_23f77c84-9f02-48b8-ae8c-4b028ac4e4c5_onto.rdf_functional.owl,11414989,6840278,18255267
0463b024-7835-4951-b38d-8c1883a37aa3_Governor.owl_functional.owl,16189107,1069656,17258763
approximated_747b9ea8-ce38-498a-990d-7ce0d933d604_ContextAll.owl_functional.owl,28384630,19811427,48196057
d0660e1e-0715-404f-b499-def0166bc37d_NIFCell.owl_functional.owl,14203837,18748110,32951947
53fd02c1-1a08-4bd0-865c-d5efe872821b_IDOMAL_1.1.obo_functional.owl,68498640,154560104,223058744
approximated_3e77c9b9-ca65-4aad-be5c-0083271b3aeb_lanogaster.obo_functional.owl,1651333841,4142867479,5794201320
approximated_53ea5a09-de2e-4816-89f3-b721047c86ec_complex1.0.owl_functional.owl,22413732,22274466,44688198
227a375e-fc73-44ba-b71b-2e931be0b4e1_dantmodule.owl_functional.owl,56281944,129330093,185612037
approximated_fao.fungal-gross-anatomy-ontology.20.owl.xml_functional.owl,13061259,5766928,18828187
approximated_968b3f3d-a1b5-4b55-8cd3-d0b77a64a43f_cbimqe.owl_functional.owl,11816013,4219773,16035786
approximated_c2477408-ee2d-45f8-ad4c-07703048ced2_sequence.owl_functional.owl,47227448,111863533,159090981
223ff3ec-7856-45a3-af1f-0fae83bd60fe_a_ontology.obo_functional.owl,76693967,157620858,234314825
approximated_b38cccd1-ec41-421f-94f4-c11462770ca1_prerelease.owl_functional.owl,35685918,65231404,100917322
approximated_300a1956-48cf-427d-8445-e00fe53cffcc_wing_board.ttl_functional.owl,10814513,4009004,14823517
approximated_406284c6-e9b4-41c0-b032-9c6855f42622_GRO_v1.5.owl_functional.owl,16428977,13155710,29584687
approximated_bca0f476-ae17-4932-b5f3-2974e3add82c_ilk_cheese.rdf_functional.owl,14944142,4372284,19316426
approximated_2dbdd771-4851-4b28-9f7e-dc401469c7b1_rm_anatomy.owl_functional.owl,283221885,724195920,1007417805
approximated_38315f6b-262f-47ca-b581-9e8ce8f98da8_e.owl.PREVIOUS_functional.owl,14842170,6266094,21108264
approximated_03abb48d-18cf-4ed2-9fa3-e12a8a7c63db_d0.owl_functional.owl,25309305,26010388,51319693
approximated_f8fca035-1a4b-4f3e-8472-35f7bfa4276a_ethernet.owl_functional.owl,10753036,5358861,16111897
approximated_6c8a8ad3-8a22-40d6-bdf3-33ee58fd4980_rt.owl.new.owl_functional.owl,27633127,8387761,36020888
11955c28-e73b-4cc9-9261-ca08f2bfe208_ddanat.obo_functional.owl,18226797,16792737,35019534
approximated_53b73856-7f46-431c-9216-af6b02762bfa_onstituent.owl_functional.owl,124694287,221467194,346161481
approximated_2dafde3a-50cd-4da8-aab4-5eaef8d8dd25_Chronograph.ttl_functional.owl,89866203,3906645,93772848
approximated_35dd8ebe-41de-4b9b-a186-79838dc2a175_place_functional.owl,11754061,5973606,17727667
approximated_31cbbac4-15f0-40a3-a9c6-9faef9c5aaac_Knife.ttl_functional.owl,31874063,3661841,35535904
approximated_06a23d92-adfc-4e2d-a7e3-92ea3096f84d_pathway_functional.owl,39470487,51588775,91059262
approximated_2805e39c-035b-4123-a77e-4d61dd5c8624_ceLocation.owl_functional.owl,187613297,358293356,545906653
psds.plant-structure-development-stage.6.owl.xml_functional.owl,20286787,15213093,35499880
98b7f627-dcef-4a7c-9f15-a2e5db6ffea2_arinustype.owl_functional.owl,256281935,691580114,947862049
approximated_4d9b8529-5660-4313-a354-68d3e28589a1_.ENLiri.owl_functional.owl,24798902,10008494,34807396
approximated_664bb8ee-3af3-4a74-b751-94868d9d5294_rve_cheese.ttl_functional.owl,12737056,3814466,16551522
approximated_247ab8d2-1ed7-4f18-b952-db6c2fae2b33_ithaddress.owl_functional.owl,14269342,5410563,19679905
approximated_4d571d62-046b-4796-8cbb-af7dc92c5d8d_swrc_functional.owl,8760388,4525770,13286158
approximated_f0e166a1-300f-46e3-853d-c3698288e803_n_citation.owl_functional.owl,17517968,7312013,24829981
approximated_16fdce37-6a99-44d4-81fe-ee881b5bfc95_IBM_RS64.ttl_functional.owl,11883739,3612624,15496363
16e10006-745f-4e77-bdf9-27dd640ac68f_echromtbox.owl_functional.owl,1993278813,3560799314,5554078127
18d3d0c3-c495-4f57-ab99-8e5537fd8d51_m_anatomy.owl2_functional.owl,291583140,697730377,989313517
4b87b312-912e-4c37-a07d-1f06121c68a3_csontology.owl_functional.owl,18380175,5603246,23983421
approximated_2a99a594-d5d0-486b-a1d2-83ffe224c402_PARISC.ttl_functional.owl,8092963,3861106,11954069
approximated_dc6e438f-f007-4311-ae31-39ced0415b18_ngExamples.owl_functional.owl,27915294,19939379,47854673
approximated_04207e21-89bb-4f8e-944e-74f3e5e06c92_HP_FOCUS.rdf_functional.owl,13098370,3810873,16909243
approximated_c4d4885e-5121-4af6-98ae-6cf2ed7ccc91_PaulFisher.rdf_functional.owl,16086545,3008644,19095189
approximated_MSC_classes.owl_functional.owl,4399978458,7357230775,11757209233
approximated_94ed6c9d-040d-4223-8c6d-d7c18b045a1e_he_British.rdf_functional.owl,21466705,4438391,25905096
55aec0de-f319-483e-bf36-5e0e6e65c251_fyposimple.obo_functional.owl,131799928,243883269,375683197
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,630399173,1029605308,1660004481
approximated_00032029-378f-4e16-83de-4c46f097ff97_BCR.owl_functional.owl,144462101,20430443,164892544
approximated_a0c4a068-adcd-4280-a345-0aba731a9e34_ring_clamp.rdf_functional.owl,11952702,3652158,15604860
approximated_291d132a-10f5-4aec-b8ee-6c786e313fb7_ryUntranslated_functional.owl,7176944,1882971,9059915
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,611368307,1432064476,2043432783
approximated_2730d3b9-c7bb-422f-a9d8-0a4838307349_Citavi.ttl_functional.owl,17321056,3770986,21092042
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-triggers.ofn_functional.owl,595463754,1694427847,2289891601
e3008e4f-08cd-4e56-b0ef-a5212f7df534_uo.owl_functional.owl,15393946,15442277,30836223
approximated_ad212343-640c-47f4-9dd1-8625db109085_lusuniprot.owl_functional.owl,652968945,1336227089,1989196034
approximated_f5974f7e-eea7-4653-965f-fb5ac137df85_Intel_80486.rdf_functional.owl,15908509,3784394,19692903
approximated_00555.owl_functional.owl,32091579,49758521,81850100
approximated_7df755c0-9189-41f0-9c42-130be6de128d_Coffee.rdf_functional.owl,15464149,3699712,19163861
approximated_7351eb40-b5ea-4f6d-b6b5-3d6f0bc30a8c_ductionOld.owl_functional.owl,19766876,3650080,23416956
approximated_031f40c1-5d36-45f7-ae09-eed52122addb_preonto.rdf_functional.owl,19080304,6632208,25712512
approximated_00628.owl_functional.owl,52073530,112972517,165046047
approximated_348b605a-b8d6-443e-b342-63117a4cea6b_onto.rdf_functional.owl,17193703,3889032,21082735
approximated_2ca77e8e-3b7b-468c-a051-763d875cbfb2_sequence.owl_functional.owl,53984251,127800958,181785209
ee53f8d2-7ee4-4e37-8b7f-cf16164dc8c0_onto.rdf_functional.owl,13174586,1841598,15016184
approximated_9ed3a80f-f6f5-49be-89a7-54cbd45dac72_phenMixing.owl_functional.owl,141291147,245193052,386484199
approximated_00394.owl_functional.owl,749204750,2188100410,2937305160
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,966157449,2258657131,3224814580
approximated_kb-owl-syntax-coreference-IDs-triggers-relation-axioms.ofn_functional.owl,978233830,1728221095,2706454925
approximated_6717a2a3-beb2-4f3f-846a-9372dcfdd2ed_Tic_Tac.ttl_functional.owl,12554636,3714037,16268673
approximated_1fcef593-a90f-456b-8aba-3eab11c65372_Foundation.owl_functional.owl,14416369,5303685,19720054
approximated_4d65e414-b851-48a2-b165-41ebe80761a7_ent_system.ttl_functional.owl,14743058,3579981,18323039
approximated_a9da4e39-c67d-4085-b7ca-0c114bd0df39_Dodol.rdf_functional.owl,13809271,3787405,17596676
approximated_143caa7c-2611-4fba-af8b-fa080e112733_Bromine.ttl_functional.owl,12370924,3746505,16117429
approximated_34b4dbd4-2432-4c65-9132-57a31ca9696f_ron_import.owl_functional.owl,124784073,303727819,428511892
approximated_c9ace0fe-9823-4e60-954a-958794c3d088_Easy_Cheese.ttl_functional.owl,13358166,3915384,17273550
approximated_10e49329-f732-47f1-a1a1-0ecfff78e25d_SUMO.owl_functional.owl,3169380646,986131171,4155511817
approximated_5c5448d6-2614-4b4e-b2e9-c8d32d29a5e2_enReaction.owl_functional.owl,138322862,217577996,355900858
approximated_df58e429-fed3-4b0d-89ac-79fc144b3428_tateChange.owl_functional.owl,143830232,213506817,357337049
approximated_c6eb71a8-a52f-41aa-b78d-013db436f17e_atic_watch.ttl_functional.owl,16099276,3897584,19996860
approximated_42e5d4dd-9164-4e47-90f7-4cbedd984434_Cummerbund.rdf_functional.owl,10226865,25216464,35443329
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,906666840,2286838107,3193504947
approximated_5bb11bfa-24b4-420e-a129-8de1a044de9e_4A.rdf_functional.owl,10163989,4241529,14405518
approximated_1e606ac8-76f1-479a-aa2c-9f5f20db0ebf_rman_clamp.rdf_functional.owl,5690915,3741004,9431919
approximated_e27dba96-d02c-4f65-8b71-f9f72ffb4f86_Orographic.owl_functional.owl,130517625,212001251,342518876
approximated_3301ada6-3da3-4bc7-9f8d-59d688449d28_Purlin.rdf_functional.owl,12109698,3846395,15956093
approximated_077d2c31-3f97-417b-974d-2ae69be6edfb_olian_harp.ttl_functional.owl,12864057,3919791,16783848
approximated_e66cf28e-1264-4436-9844-d79d53a7df68_llaricerca.owl_functional.owl,23064748,10970528,34035276
approximated_1b2f8ac7-f905-4bd8-8b33-d23e4422820e_Lye_roll.ttl_functional.owl,19250272,4882589,24132861
approximated_8d274935-82be-4ef0-a5c0-5967fd20013d_ino_Romano.rdf_functional.owl,11958232,3679685,15637917
approximated_00521.owl_functional.owl,258037680,701445788,959483468
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,666569391,1534815519,2201384910
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-relation-axioms.ofn_functional.owl,638491049,1431105088,2069596137
approximated_7ad14f19-788f-445c-bc90-7d17d4e5c8af_OpenToxOntology_functional.owl,21219783,6229764,27449547
approximated_9430d81b-de1d-4999-8836-26adea13192b_TimeSeason.owl_functional.owl,155323567,211130933,366454500
approximated_3dc8c36f-74c9-4ca9-bad3-d92ecdbdcc4e_mantics_v3.owl_functional.owl,22418248,22451514,44869762
approximated_993ea318-8a44-4db4-8122-67c8d8fcf20f_cto.owl_functional.owl,17362445,12830137,30192582
approximated_00022.owl_functional.owl,10869044,7568042,18437086
4498b86c-14ba-4f84-bc34-0982551b4958_KategorieAtmung_functional.owl,9618930,743689,10362619
approximated_0ed2a34f-e908-4dd0-9188-1343a624bcad_Vodka.rdf_functional.owl,16453511,3938992,20392503
approximated_107b3d41-1458-4d46-ae69-d1ba712085a2_EnzyO061606.owl_functional.owl,220112510,451772043,671884553
approximated_c9cd7334-1c49-4909-8c82-c8f9727064c5_icrosswalk.owl_functional.owl,13874068,2026970,15901038
