Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_a1a8b6dc-705b-495d-b755-2e1a93e0bdff_FN1.54.owl_functional.owl,20243836,8626059,28869895
approximated_00527.owl_functional.owl,24272516,26549158,50821674
approximated_8b14b3ee-df2b-430a-83a6-fd519475ceda_Sauce.rdf_functional.owl,14112867,4136642,18249509
approximated_4f1d6514-6a6d-4109-897e-9c316fd558a2_eestimulos.owl_functional.owl,13901279,6190290,20091569
737808a4-15b1-46af-ad5e-3d7e721f8055_tabstract.owl2_functional.owl,81213327,126837126,208050453
approximated_77e8eacb-7ae9-4d39-8bd2-88ff1d7d5e06_tric_motor.ttl_functional.owl,17849864,3748922,21598786
approximated_291cd757-f2cd-4551-b169-247b9372572c_Almond_meal.ttl_functional.owl,10960037,3666182,14626219
approximated_0030107c-7315-4a26-a530-2346f0ced0b7__gathering.owl_functional.owl,17539038,5139054,22678092
approximated_cb95a779-0d27-4bc4-bfe0-4b8e699eb988_iffusivity.owl_functional.owl,137717171,241553914,379271085
approximated_716754cb-7c5f-4ff9-b05e-358bc24d8522_Zilog_Z80.rdf_functional.owl,22281383,5140673,27422056
059be0e8-6a11-4a6f-9e21-52b393d60feb_a_ontology.obo_functional.owl,11924420,10040906,21965326
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,368680373,906936767,1275617140
approximated_1a281549-2a09-4bc9-8de6-7a899efe7b32_ECO.owl_functional.owl,19498323,17445646,36943969
approximated_608f3a4e-ecc7-45df-9632-b11f3cee1d05_ve_battery.rdf_functional.owl,11594932,3949684,15544616
approximated_00660.owl_functional.owl,413165377,955262864,1368428241
approximated_b222f3a8-511e-4d91-8bbb-ba4a47128340_provenance.owl_functional.owl,72941811,17640747,90582558
approximated_0dfe564a-578f-4cb0-bd76-1f45afc8c4ea_phenAtmo.owl_functional.owl,205467292,246666630,452133922
approximated_1c48131e-1d5f-4e59-aa6d-3cd9a6c8c62b_eam_cheese.rdf_functional.owl,83671989,3775395,87447384
approximated_31306603-ff1b-4a6f-867e-8453e684db52_Hot_dog_bun.rdf_functional.owl,19487137,4031485,23518622
approximated_538aef57-b690-40e2-ae9f-9ac15493dce2_n_xp_chebi.owl_functional.owl,288075122,618659684,906734806
approximated_0bd91de6-5a2e-473a-9929-86edf1cfb467_onto.rdf_functional.owl,14046394,4873721,18920115
c7dad604-a911-4ceb-8693-463f0d442b5b_KategorieNieren_functional.owl,16427052,1065060,17492112
approximated_5ccf6e47-f205-4cfe-bb45-8f47b5267eb5_oTransport.owl_functional.owl,132919396,210059909,342979305
approximated_00717.owl_functional.owl,13750070,2370719,16120789
approximated_d0e44828-b51d-4469-a4d2-31734d237777_lary_assay.owl_functional.owl,10080192,9742170,19822362
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,388612295,1026309095,1414921390
approximated_4b9e0b60-32b5-4e59-a931-8d652ab764c9_Screw_gun.rdf_functional.owl,18002711,4018188,22020899
approximated_a7ad6dc8-2d8f-46e3-b2e7-7590c7007430_Whiteboard.ttl_functional.owl,10464816,4014592,14479408
approximated_0e0d22af-e58f-467d-b562-a7b0c7b03680_Brown_bread.rdf_functional.owl,16032366,3818434,19850800
approximated_ced9d741-f06b-4b86-80f2-cedf4d3fad0f_time.owl_functional.owl,10749073,1106619,11855692
approximated_kb-owl-syntax-unraveled-depth-1-triggers.ofn_functional.owl,419400129,1025007822,1444407951
approximated_kb-owl-syntax-coreference-IDs-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,796327466,1765485326,2561812792
approximated_3bcce273-d290-4d82-8e6f-813a3a27af9b_multiplier.rdf_functional.owl,12493893,3878382,16372275
approximated_so.sequence-types-and-features-ontology.202.owl.xml_functional.owl,60647531,122132699,182780230
approximated_4e3e9d16-0fbd-4851-8631-4770235da9dc_ft_Bonanza.rdf_functional.owl,18644253,4213856,22858109
cca4cdd4-a621-44f3-a8b6-4caec62830b1_l.obo.PREVIOUS_functional.owl,16983266,11479124,28462390
approximated_0622b1e6-c1a2-4f47-93ff-0eff530d7d3c_Parameters.owl_functional.owl,13304860,6883322,20188182
approximated_2b982c8a-e4fe-4738-9251-3ef8e7d63f76_Symbion.ttl_functional.owl,14998465,3782875,18781340
approximated_00375.owl_functional.owl,1075423626,3016341271,4091764897
8f2a41f6-d739-41a2-a8af-093aa4765d1b_Village.owl_functional.owl,24387784,3056901,27444685
approximated_01a9fa16-c357-40d2-a625-186f49e6c3fd_PATO_functional.owl,64382978,138084284,202467262
approximated_70fa35aa-b942-4d22-8032-2de55a96a7dd_Mincemeat.ttl_functional.owl,16278828,4137067,20415895
cf952362-c1bd-4e77-b1bc-f861be1b9769_tc8540.owl_functional.owl,16007031,6632630,22639661
approximated_c04ec2f4-1f7c-4d2d-b3f6-682e5347614f_Reggianito.rdf_functional.owl,17732110,3932161,21664271
approximated_6f23839c-1a36-4f9c-ad8e-cd8732368837_rmodynamic.owl_functional.owl,128651740,208619613,337271353
approximated_44618447-fec3-4019-a114-7d8f756d0db3_Provenance.owl_functional.owl,25450307,21935385,47385692
approximated_13f593d8-dc52-4f4f-8ef0-494059e67c0f_SUMOLiteTB.owl_functional.owl,53867799,46555617,100423416
approximated_1b670ea4-90e2-4c38-8266-225bff815f4f_Tire.ttl_functional.owl,15709873,3898721,19608594
approximated_b194ab75-eed2-4a56-87a8-285f23d9fe05_Bluefish.ttl_functional.owl,14255275,3959137,18214412
approximated_00029.owl_functional.owl,101087038,216154233,317241271
approximated_a67f19d8-c7a6-4bfd-90c3-d86ac5b15a4a_matrRock.owl_functional.owl,129924719,251946747,381871466
approximated_42541c17-8fbd-4cac-ae00-c98ed2d02d1f_Xynotyro.ttl_functional.owl,14302818,3783517,18086335
0289874e-4b78-4e47-b349-bf866a9c1044_er_anatomy.owl_functional.owl,104291420,47582739,151874159
approximated_a61b1028-0965-40a4-b8f9-e0f503b35de1_JavaActor.owl_functional.owl,13887789,10131830,24019619
approximated_45c97561-9ee1-4454-a896-a8ae61e1b1fa_onto.rdf_functional.owl,13914724,6804733,20719457
2684a099-e94b-4deb-bad9-f60547ccdd68_masimple.obo_functional.owl,95336442,206613516,301949958
97456bca-7168-4ff5-a82e-b57dbae55897_aeo.owl2_functional.owl,13696955,18079228,31776183
atmo.african-traditional-medicine-ontology.2.owl.xml_functional.owl,16975582,9867661,26843243
approximated_1afe6701-b313-4dc3-beb0-9a1605897f31_test.owl_functional.owl,21212526,18242790,39455316
approximated_412c85e6-a225-4751-9f0e-85ff9c7045f8_cell.owl_functional.owl,59673805,146467926,206141731
approximated_41ead8e0-9ee5-4403-9c55-d460968f7c03_LMM_L1.owl_functional.owl,24964849,19022262,43987111
a92d1dcd-0663-4cb7-b280-1ff7d2dd6532_Pizza.owl.rdfs_functional.owl,14417711,5317634,19735345
approximated_0856d8e4-64f6-425d-89d5-90595f814e8f_shing_bait.rdf_functional.owl,13230077,3769887,16999964
approximated_51e14a6e-fef9-4989-b2c6-ad08276f9bbd_RIMV3OWL.owl_functional.owl,21688604,17164033,38852637
approximated_86aaa29f-e9af-4078-a394-3a73c71e3b80_software.owl_functional.owl,45308975,89134469,134443444
017ba95a-fd2a-4957-894a-eab3f6fe846a_humancobra.owl_functional.owl,77954448,118194986,196149434
approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl,297877835,192158163,490035998
approximated_139e4ed5-261e-4218-b147-15c9b159c75f_cheminf.owl_functional.owl,24630538,28600629,53231167
5a12636d-3302-4e2f-8dda-aae8e9065fc0_ysfunction.owl_functional.owl,17723654,17196729,34920383
approximated_kb-owl-syntax-coreference-IDs.ofn_functional.owl,824977897,1653609121,2478587018
approximated_aae56d44-9f92-4bd6-b673-adf19b738804_SAOntology.owl_functional.owl,2022795489,2842216576,4865012065
approximated_ea85a5ac-f436-4733-957d-24fe36f88320_ns20060722.owl_functional.owl,17208417,10530145,27738562
approximated_cco.cell-cycle-ontology.3.owl.xml_functional.owl,77817978156,1.82577E+11,2.60395E+11
approximated_NEW_fhkb.owl_functional.owl,812129707,71083903,883213610
approximated_00334.owl_functional.owl,17532744,6010355,23543099
04096b24-000d-4d49-94bc-1ee51d41f07e_ontoderm.owl_functional.owl,22380246,32604918,54985164
approximated_375e1790-ab20-4e89-9132-3967afbd3ecc_onsistence.owl_functional.owl,73606447,125799553,199406000
approximated_a5b3741f-ff4d-4050-8091-daa1d5c19fbb_matrEnergy.owl_functional.owl,135247006,239509482,374756488
c0ff2fb6-d093-44ea-8ef0-80601b418c65__taxonomy.owl2_functional.owl,241437480,596149801,837587281
approximated_5460bc8c-66fe-4082-989d-843376671246_rna.owl_functional.owl,21701893,21243524,42945417
approximated_67c88d35-6b09-4a15-a4f4-6e42ae13a5ab_Bocconcini.ttl_functional.owl,13448553,4349770,17798323
approximated_3ca859a4-cb7b-4e9f-8d78-f55d5db3b9b5_Coordinate.owl_functional.owl,139552282,209789150,349341432
approximated_00346.owl_functional.owl,28192104,16109620,44301724
approximated_bbd9d564-70be-47d1-ae3d-a529b686d38d_canon.owl_functional.owl,18248919,17594550,35843469
approximated_98473685-bcbd-45c5-be9b-0e7177e5e517_nif_backend.owl_functional.owl,128766288,141857076,270623364
birnlex.biomedical-informatics-research-network-project-lexicon.1.owl.xml_functional.owl,85226038,177407466,262633504
approximated_e9d10b42-3011-41a8-99f5-d0604b0fc2c5_GUM3space.owl_functional.owl,21883856,18420481,40304337
da44abd3-6d13-4c8a-a0b7-ab2dadc45e56_putational.owl_functional.owl,10852962,8309158,19162120
a456e456-27a5-4342-8c65-4a29f45eed5e_anatomy_xp.obo_functional.owl,288460346,621713348,910173694
approximated_3a0b2188-7158-4b3f-b9a5-457d4f303730_bodo.owl_functional.owl,36007719,51918375,87926094
approximated_20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl,9817447,3889856,13707303
approximated_00522.owl_functional.owl,131125485,250774713,381900198
approximated_7c6ea8e1-2e34-433a-9517-d9b83a71e38c_ilpostslink.rdf_functional.owl,32553013,59223596,91776609
approximated_00fe93ac-4471-4d88-9a20-2162f8616716_DUL_v26.owl_functional.owl,15263471,11187244,26450715
approximated_1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl,14523473,3745132,18268605
approximated_50b2449e-4540-4ad4-8f1e-06da7f1b4b1e_Scythe.ttl_functional.owl,13976083,3945541,17921624
approximated_25cfafcc-21e2-4b61-a33c-ec54473abf96_Kelly_tool.ttl_functional.owl,16006358,3662883,19669241
approximated_d9e06abb-d737-4c21-9877-6645e36c5796_ockIgneous.owl_functional.owl,126871785,208485973,335357758
approximated_72ce2aa2-72e2-4ac2-909e-531459bcc57c_lt_battery.rdf_functional.owl,14332596,3825579,18158175
approximated_03f0122a-3251-4925-8eb8-d39f97486bb9_Biscuit.rdf_functional.owl,17006127,3725286,20731413
da52e6c0-2717-40c5-a198-354db04f6c38_erequivmod.owl_functional.owl,572747229,364367105,937114334
approximated_3b3bee0f-a8e9-48b8-a078-fbe86aee1b92_physSound.owl_functional.owl,64173764,122755040,186928804
approximated_6e41b96f-71e7-42e6-a643-0a84d3b6f6fc_opl.owl_functional.owl,18470019,25708117,44178136
1eef12c0-c9fb-4b28-a23f-1991c3a63818_po_anatomy.obo_functional.owl,44446747,98570996,143017743
ddeddc5c-3766-43aa-b35a-7d3799aa7f2d_vHOG.obo_functional.owl,47130625,86683338,133813963
approximated_2b4bb34f-468f-4b55-9142-fda18d15a714_ebiservice.owl_functional.owl,128874425,268975611,397850036
06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl,14376623,1695275,16071898
approximated_2ffb86d5-d067-4a51-ae41-742b68104567_xed_ladder.ttl_functional.owl,14222343,3718406,17940749
approximated_ab77ae1b-0f37-4a4f-8ef4-e550c42c764e_anDecision.owl_functional.owl,130275766,212600756,342876522
approximated_6e2c429f-1b46-448b-8bc8-8b26bcb3f5d1_nCrosswalk.owl_functional.owl,15917056,2227376,18144432
5d7a4d71-9b30-4411-ac2e-f70aa57a2cd2_us_may2007.rdf_functional.owl,19778353,1974470,21752823
approximated_d22c146a-d6f1-4e71-822b-9ce3cabf39c6_le_remover.rdf_functional.owl,10458835,3931681,14390516
approximated_b006f4d2-c2f0-45ca-abe8-cfb49ebb855d_ms_biology.owl_functional.owl,22222889,27447676,49670565
approximated_02b5145a-535c-4f9e-bc59-77b88d8203c0_Persipan.rdf_functional.owl,9791018,3668512,13459530
approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl,19206708,2492426,21699134
606a4de8-c608-4238-9212-8c0bbd71e0b5_Scientist.owl_functional.owl,25249189,3215003,28464192
approximated_b47e86f9-e4c0-40a6-8797-c949bea26a7c_event.owl_functional.owl,158626929,424237656,582864585
7b125a28-5a9e-4010-9596-ee57546669e3_mo_sapiens.obo_functional.owl,426571811,996604019,1423175830
55e57af3-069e-49ef-9e13-d109bc8a4436_e_ontology.owl_functional.owl,494871365,1062294807,1557166172
approximated_ca276805-7b06-48b3-8968-ee8770b67b7a_stateSpeed.owl_functional.owl,199602517,204086707,403689224
approximated_2f8a6c6c-f6d5-4fa7-a968-5ffa1eef4077_ecs_functional.owl,17703891,10580527,28284418
94eae2fc-16f3-40b5-aaaa-dac860d80029_lular2_1.0.owl_functional.owl,28830396,19150058,47980454
approximated_95863538-7946-49a5-a915-c4fd56d6a787_Blue_cheese.ttl_functional.owl,16243406,4208539,20451945
748da840-0fa0-4a91-94c2-4ce0268c8fc0__USE_psipi.obo_functional.owl,17000116,25328806,42328922
0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_functional.owl,105661184,92120300,197781484
approximated_2826e94d-e35b-484c-aade-4325620dc2d1_lay_device.rdf_functional.owl,11698494,4173924,15872418
9739b60a-3411-4715-9eee-0176a8d583eb_categories.xml_functional.owl,15262783,1023504,16286287
approximated_23f122ef-f94f-42e2-a684-d0793c47f04d_univbenchdl.owl_functional.owl,18575641,7800652,26376293
approximated_b1f9cdb3-1836-491f-b3cb-a7a77ee8db27_rIndicator.owl_functional.owl,82437307,160567503,243004810
approximated_ba814c8c-8247-4879-89ac-58de1e18251e_offerjob.owl_functional.owl,49080381,43886771,92967152
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-constant-classes-value-classes.ofn_functional.owl,717110442,1698573980,2415684422
02aabb7a-7881-4639-9ec6-c0bf1722e0b5_flanzenatlas_K_functional.owl,20438731,2167237,22605968
3a8b11c8-7efa-4dbb-9dfe-5acd4b18df60_rsimplegaf.obo_functional.owl,1702120110,3447952757,5150072867
fad36681-5831-4d92-a4ec-4ca820e7c40c_omim_do.obo_functional.owl,127405263,86450516,213855779
top-menelas.menelas-project-top-level-ontology.4.owl.xml_functional.owl,126823085,26349010,153172095
866f4702-ccf3-4395-b143-1cc59339573c_chebi.obo_functional.owl,2534619551,6293327682,8827947233
approximated_de53814d-8c8a-43dc-bfa5-06304b271387_mtq_100707.owl_functional.owl,25895599,20887643,46783242
approximated_kb-owl-syntax-unraveled-depth-4-triggers-relation-axioms.ofn_functional.owl,336001520,836140194,1172141714
approximated_054c8aaa-0fad-40a7-a649-1eadc5900aaf_odProjects.owl_functional.owl,47070219,56719382,103789601
approximated_9b7209db-3aa2-47b5-b737-9013c471503d_Coregonus.ttl_functional.owl,16978999,3908603,20887602
approximated_6ce7a3de-8f86-4f12-8e44-79a2191ab3ac_l2odm2codo.owl_functional.owl,22700972,24851815,47552787
approximated_e0f21ed4-098c-4de4-8629-447aa81c5363_eucalyptus.owl_functional.owl,19326397,18856368,38182765
approximated_057f5914-0b6d-4aef-994f-8de774a1129b_ted_v0.7.1.owl_functional.owl,14159548,4473049,18632597
approximated_514ecb7b-8545-49b4-8a12-c61c434b40bf_lanogaster.obo_functional.owl,2117127691,4082071577,6199199268
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,871833755,2058957639,2930791394
84aeabbb-9b46-4e12-a01c-c04566c0d5b9_quality.obo_functional.owl,47686754,79628032,127314786
approximated_40ac6c08-cafe-4df2-a2ae-5eacd405f4e5_ontoutf8.rdf_functional.owl,15141665,5078417,20220082
5407a1ae-2048-4d7b-b38b-72bbbd946814_xon_import.owl_functional.owl,20171594,12054567,32226161
approximated_1302f587-bdfa-4479-b2fe-2307bd642efa_EntrC3A9e.rdf_functional.owl,12321638,3866108,16187746
approximated_4e3d8918-7324-4043-a07d-f79473d96baf_prerelease.owl_functional.owl,391228954,1052563548,1443792502
6dc86090-12ad-480e-9e13-eb603c38694d_ology_v2.1.rdf_functional.owl,88313398,10994125,99307523
approximated_fa6870c1-17db-40bd-b1cb-f9bf86cd1bb6_graphrules_functional.owl,59916710,12088775,72005485
approximated_96675da5-d4b1-49d4-8437-a684037123e4_oncretebio.owl_functional.owl,19922591,18482022,38404613
approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl,24162400,8429545,32591945
68c62c77-bc06-4878-b11e-a9c9cb832e47_protein.owl2_functional.owl,679097171,1300367276,1979464447
approximated_fc7ebfb2-d4a2-4142-8d83-51b9ee1c83d5_cogenomics.ttl_functional.owl,86635665,132699271,219334936
approximated_942aa14f-3fe7-495d-bdb1-e8ebfe4eab57_lrelations.owl_functional.owl,19450601,9414735,28865336
approximated_63b2cfaf-35c7-4761-aca0-51b359510023_nductivity.owl_functional.owl,141759028,208676029,350435057
approximated_9a2bfbcf-9fe3-41ea-95c4-821ff42ce643_envo.owl_functional.owl,40742317,69801051,110543368
approximated_4c981224-c44e-48fb-9783-0e8f5e623bd8_Cod.rdf_functional.owl,13513302,4079227,17592529
approximated_0baeddaa-9695-4c9a-8c47-5be2e025d6cb_Parameters.owl_functional.owl,12887802,6586086,19473888
approximated_25e94498-d632-40ad-9fcc-722e7909f6b2_alem_stone.ttl_functional.owl,10161735,3706567,13868302
ccbc306c-b701-4d59-99f6-2cae10d22dc7_NIF_Cell.obo_functional.owl,13708055,15389973,29098028
approximated_c4290df7-5002-4e35-addc-5fef9f0a8f54_onto.rdf_functional.owl,14562073,5251960,19814033
approximated_ocre.ontology-of-clinical-research.23.owl.xml_functional.owl,26968706,29097833,56066539
approximated_336e8293-8c2e-49f9-91a0-80578b60802b_Garden_hose.ttl_functional.owl,10242333,4125390,14367723
approximated_0294e2a0-f4dd-4512-9757-ec1833a54899_erver2codo.owl_functional.owl,23922634,20108510,44031144
109f6db6-0098-488b-ba94-93c2b27bb276_n_xp_chebi.obo_functional.owl,380398236,154500950,534899186
approximated_026f5fd3-4edc-41a7-9a5d-a3a1d722329a_neistituto.owl_functional.owl,21946686,12307131,34253817
approximated_fb6c8cf2-e929-41a2-a487-dffa64278648_prSciUnits.owl_functional.owl,140268462,245711783,385980245
approximated_00337.owl_functional.owl,75168519,6272311,81440830
approximated_6505503e-b7ae-47ad-adb8-56354e98d9bf_Television.ttl_functional.owl,82160024,3966611,86126635
approximated_3b0580c3-b752-4935-9437-14161bcf92b1_ave_cheese.rdf_functional.owl,11990666,3752402,15743068
approximated_7bea2481-9299-462b-af4b-59747b0d60a5_PaulFisher.rdf_functional.owl,17451999,2891611,20343610
vario.variation-ontology.6.owl.xml_functional.owl,15457987,20009755,35467742
approximated_5a31ff58-7b01-4f05-b0ee-a5993d80b7ed_NIFOrganism.owl_functional.owl,149182185,39592815,188775000
approximated_43947cff-7565-4156-b399-0279de3cb299_onto.rdf_functional.owl,99785719,5107168,104892887
approximated_24d612d2-c255-4fce-bef8-fd96df8d34d0_t_adhesive.rdf_functional.owl,72655964,3870202,76526166
approximated_5b3cec2f-e90d-4525-a931-b041421529e4_behavior.owl_functional.owl,6055405342,14424487068,20479892410
approximated_0129d06f-06c2-4e4b-94db-cc0c65fab9cc_COSMOtop853.owl_functional.owl,400936018,670483503,1071419521
approximated_24f20bc8-3a15-49b2-a3be-bd63aaced92a_Lutjanidae.ttl_functional.owl,14559569,3754973,18314542
2444a2fd-a8f4-420c-accc-0a60a15c77e4_mp.obo_functional.owl,206862918,627470226,834333144
approximated_395e9b4a-32eb-4d76-bfbe-f2c79fe0e57f_epublic1.5.owl_functional.owl,20776453,22422938,43199391
approximated_8cd971bb-9799-4128-bb3f-c618eba6d0c4_nresources.rdf_functional.owl,22763595,23231686,45995281
approximated_8ea477cc-8a91-4587-b783-e0650edfde31_ale_cement.ttl_functional.owl,14651358,3735937,18387295
approximated_00770.owl_functional.owl,122133407,261833116,383966523
approximated_5de54494-9374-4adb-8bcd-a552c0870953_Scissors.ttl_functional.owl,13922062,3735879,17657941
approximated_5e081fb1-7d6f-4808-8470-19db2fd94e67_r_varistor.rdf_functional.owl,11928408,3820127,15748535
approximated_95dfca90-f310-42f4-98b1-170f0e78f574_ring_steel.rdf_functional.owl,10174351,3641878,13816229
80b5053f-6d88-4d59-9bf7-b89603d59538_Parliament.owl_functional.owl,15516572,2415373,17931945
approximated_2cb91d08-46b8-477f-b65f-9b4fe55423e8_Fifi_hook.ttl_functional.owl,17753343,7091733,24845076
approximated_00461.owl_functional.owl,380821431,1028372590,1409194021
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers.ofn_functional.owl,371977250,930108178,1302085428
approximated_bd517c43-30fa-4990-a77e-54609a053828_quence_xp.owl2_functional.owl,62919001,113540140,176459141
approximated_54ba13dc-7414-4015-ab38-9e58c6b7142d_Mattock.rdf_functional.owl,13793797,3908003,17701800
approximated_3f8d137c-e357-4c32-b070-86ccde0a4895_TFS.owl_functional.owl,30850962,12278347,43129309
approximated_f47e9504-64b0-4df7-9a53-2ff2ac3491b8_pdb_2_pmid.owl_functional.owl,95440310,191356280,286796590
approximated_f20041c6-6a9f-4542-85b7-93cab6854a97_ogy_ca_ins.owl_functional.owl,30456588,8252549,38709137
031191c6-b4f6-46b7-bc5d-4755e3836523_fbspsimple.owl_functional.owl,127036286,336757632,463793918
approximated_b2d88331-edae-4938-8828-be231ad9799f_at_extract.ttl_functional.owl,15726297,3778110,19504407
approximated_4c3f371d-5579-453a-8043-908282cc8bf1_Valve_stem.rdf_functional.owl,17704105,3751969,21456074
f2627923-e5e1-4d5b-9087-6d4fc8dde7c0_posimple.obo_functional.owl,65900907,130969426,196870333
ed008509-5ac7-46df-8a43-2d94df885342_blinCore3d.owl_functional.owl,14909696,2059398,16969094
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-triggers-constant-classes-value-classes.ofn_functional.owl,399691012,869456747,1269147759
approximated_50dc59b7-ff06-4385-a1a5-802c54dd17e8_Jointer.ttl_functional.owl,12319235,3935793,16255028
approximated_6e439c6f-d7f3-46df-a9f6-1c66b37bd221_ink_tubing.rdf_functional.owl,16980250,3802105,20782355
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,724814274,1486197270,2211011544
approximated_46d9bec3-3c70-46e1-8289-c333f2bd72d9_Kohlwurst.ttl_functional.owl,91685769,3868611,95554380
approximated_00520.owl_functional.owl,27235736,8715442,35951178
approximated_f00fe0ce-02c8-46b2-9e3a-39393f0aa328_s_dressing.ttl_functional.owl,82330321,3912982,86243303
0223fe0b-6717-4e60-bdde-d6c4b4bedba0_onto.rdf_functional.owl,16801290,2005542,18806832
approximated_db02c054-d618-4398-a09e-bd1656b2f4cd_xdt_100302.owl_functional.owl,20054765,23481113,43535878
approximated_d5fc4e8e-fd89-44e7-805e-87aeac36f30a_eeclass_v1.owl_functional.owl,288522852,456333230,744856082
approximated_1123bfe9-3fb9-4ff2-aa17-15b0339e09a1_Cuajada.ttl_functional.owl,97388856,3941832,101330688
8e31b2fa-a5f7-4bab-b9b6-f914e4420e73_er_science.owl_functional.owl,34608265,17660438,52268703
09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_functional.owl,109678753,24060278,133739031
approximated_f22829c6-cad7-4426-8cdc-068254131c37_physThermo.owl_functional.owl,162852889,128699283,291552172
approximated_cc71ed7c-b161-431d-9784-76040b0282e6_tmoWeather.owl_functional.owl,205115095,213427230,418542325
approximated_50e50bed-de55-43d2-8ad4-fa06ff82f7cf_Daktyla.rdf_functional.owl,115993823,3730524,119724347
589f5753-9434-47e6-ae92-dd6319e721bb_oreprotege.owl_functional.owl,10696134,2077762,12773896
approximated_20db865a-c7b5-48e7-843a-40d33fd5279e__con_leche.rdf_functional.owl,13227456,3791263,17018719
approximated_kb-owl-syntax-coreference-IDs-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,1265576571,2161973451,3427550022
approximated_c5b42d4b-52ee-4972-822e-33efe70cac64_Extraction.owl_functional.owl,80586823,159476653,240063476
approximated_1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl,12201650,3121071,15322721
approximated_0ce5ce5c-9d1f-4f93-a250-29771292b116_Pilot_valve.rdf_functional.owl,12515388,3922862,16438250
approximated_506d9c49-36f2-4304-b5af-02eac128574e_Fontina.ttl_functional.owl,16194908,3655693,19850601
approximated_e63a6b29-3366-4131-a9f3-17987cbe1779_IL4.owl_functional.owl,57051327,9694850,66746177
approximated_644add67-49e7-437e-b730-27f44c9abaf9_rticle.rdf.owl_functional.owl,12638629,6931856,19570485
de5256f6-2648-4b13-b0a7-086d3fcc1b7f_Pizza.owl.rdfs_functional.owl,16417093,3493713,19910806
7f50ba2e-fc37-4eda-bc5b-6169f6e1f70b_us.owl_functional.owl,14273578,1739771,16013349
approximated_21e5ebea-c31a-47bd-aad9-480fd651b63a_e_allsorts.rdf_functional.owl,17596106,4164050,21760156
approximated_335e8795-71f1-40fa-9cda-162f7e7eeab1_Octopus.rdf_functional.owl,12317066,3642246,15959312
f578e9dc-b1b5-4451-b012-22945c759d9f_agenechrom.owl_functional.owl,1022247576,1848129804,2870377380
