Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_0a245aab-5c71-4483-abc7-5df16ae9c794_Bow_saw.rdf_functional.owl,12344426,3756697,16101123
approximated_d91078c6-d1dc-4ed2-a006-701a32db5118_Category21Main_functional.owl,13559007,3068923,16627930
cd185fbf-93c6-4e7a-9c9a-d6a66e2571c9_i_DAG_0_99.owl_functional.owl,117257578,291838607,409096185
approximated_707523b0-e3dd-4b2f-8537-4a5c51386e43_crime12.owl_functional.owl,21554052,10756873,32310925
00143.owl_functional.owl,35492218,6463905,41956123
59918a30-bba4-454a-9215-1607bd00a1d6_NIFCell.owl_functional.owl,18208112,12262591,30470703
approximated_ontodm-kdd.ontology-of-data-mining-investigations.1.owl.xml_functional.owl,23168494,24532420,47700914
dd01461e-0403-4bd7-8636-7eb6695ca443_rerioensfm.owl_functional.owl,714418644,1685613850,2400032494
approximated_5bc62128-99ed-477f-80d2-55a05399e113_logyDesign.owl_functional.owl,21557857,14851133,36408990
approximated_0095a4ac-dad3-4557-8b8f-3c4f503d757b_cicero.owl_functional.owl,19173605,15991191,35164796
approximated_e3494357-2015-4af3-823f-dedd28c0f8d0_ext.obo_functional.owl,697665792,1944859510,2642525302
approximated_48633198-35b7-4017-9484-ac6339fd2abd_Catfish.ttl_functional.owl,13338029,3863823,17201852
approximated_00004.owl_functional.owl,550788622,1278143089,1828931711
approximated_25bb3876-85ae-4acf-a689-16efdd07f3b5_al_Floater.ttl_functional.owl,81375495,4442553,85818048
approximated_b4884d02-8b09-4c5c-928b-4712d54dd237_newsiso8851.owl_functional.owl,100955370,11270379,112225749
4746fab4-a2ef-47c6-9f91-238eb8f9d70d_PokerPlayer.owl_functional.owl,93720544,1267905,94988449
066043ed-e67a-4576-86e5-6440bb9a3a7f_hpmerged.obo_functional.owl,357765563,670075636,1027841199
913dac8a-5886-49c9-a52d-ad3f555189ab_baseball.rdfs_functional.owl,17790498,4828697,22619195
approximated_bd4d5895-ae30-4873-beb8-772034f71a79_relontomx.owl_functional.owl,14568787,8111976,22680763
approximated_9cd3187c-5e79-4804-9a90-4621b9c26783_onto.rdf_functional.owl,31941585,5268432,37210017
approximated_d7589036-61bf-467d-b87f-aaebf269a629_onto.rdf_functional.owl,15588894,5569771,21158665
approximated_b1b01a8a-54e5-4c65-b054-f7a00ffd6ea1_File_server.ttl_functional.owl,8621781,3799674,12421455
28091918-41d9-4324-b851-58e67f11c0e4_cycCore.rdf_functional.owl,19740796,6018462,25759258
3a5a6441-e022-4fd4-8c10-7affdd72d5a2_aeequivmod.owl_functional.owl,244341604,187224076,431565680
approximated_073633cd-f608-43ba-b95a-349cbf97d776_ng_machine.rdf_functional.owl,11078599,4043182,15121781
approximated_89588824-9d02-41eb-8d79-700486de174f_ndTectonic.owl_functional.owl,129508506,208868021,338376527
eab43388-f386-4674-8a1f-32a939c31031_tology.1_0.obo_functional.owl,1519517220,4346050399,5865567619
approximated_993550b2-9bc8-41db-a1d3-4113ae75cff6_esg.owl_functional.owl,30589232,7568894,38158126
approximated_9b22f7e3-a435-418a-8c14-f9c2e8bd8854_uted_bread.ttl_functional.owl,16350065,3742831,20092896
f8ed8e3a-a365-4a59-9c5f-2012a2479e61_tiorganism.obo_functional.owl,50062232,7746605,57808837
82371d49-38be-446f-a225-b68a549451a7_useprotege.owl_functional.owl,151809695,188869411,340679106
approximated_2a71abe2-4dcc-4e73-9892-c6109b4b087a_Thermostat.rdf_functional.owl,13461386,3734101,17195487
approximated_1c65961b-2d20-4bfe-9805-fe510d23c600_r_aircraft.ttl_functional.owl,12861031,3766763,16627794
approximated_2dde39b5-b301-4f88-a7f9-ab3af11e5201_Viola.ttl_functional.owl,18339480,3683632,22023112
approximated_9d02c423-7fe8-4fae-9462-bffc8919d467_kupocells.owl_functional.owl,26090919,39025592,65116511
31483baa-e021-47a1-8512-e615fda09b24_Skyscraper.owl_functional.owl,14934867,2132419,17067286
approximated_74eb6dfc-bcb7-4605-8324-1c2bc9552d58_logyBridge.owl_functional.owl,84717121,167140642,251857763
approximated_867880e6-06f4-4f06-90d8-0a9ffeac45f8_attachment.owl_functional.owl,20508849,12889180,33398029
approximated_fb840d56-48c6-4ecf-acd0-8cc4dfac433a_Cortado.ttl_functional.owl,12011934,3696368,15708302
approximated_3bed4c39-d3ee-4d01-ac0c-dd01bad12faa_geolVolcano.owl_functional.owl,106569215,219072515,325641730
approximated_cb2e3a3a-6f29-4253-93f8-57360cb3e75c_factbookont.owl_functional.owl,17999277,5151031,23150308
approximated_00729.owl_functional.owl,80060475,12443507,92503982
approximated_b8582ccf-26e8-4de5-896a-42693d707f5a_an_lobster.ttl_functional.owl,10821470,3709370,14530840
approximated_a177c424-79cc-4f45-9a69-60227bd32792_figure9.owl_functional.owl,22208587,22887988,45096575
45f17f4b-9134-42b6-979a-93b38a8e16c5_uo.obo_functional.owl,13488341,19297807,32786148
pathlex.anatomic-pathology-lexicon.5.owl.xml_functional.owl,54435112,90486219,144921331
approximated_34de217b-29e4-46c5-98e4-77b1ee9c5294_geCreation.owl_functional.owl,12984688,4652795,17637483
d1127e18-0534-4b44-8943-0bc38ea9ea82_vsao.obo_functional.owl,24638790,21889093,46527883
506a80fd-7d0e-484e-89d0-c7f7a6aa3131_o_anatomy.owl2_functional.owl,66294627,151642241,217936868
approximated_0ab16c7e-3651-4296-b288-ba7a17bfa1a5_am_compass.rdf_functional.owl,18119898,3757599,21877497
approximated_2726ea08-b0c4-4c41-89ca-12933acab21b_Beer_garden.ttl_functional.owl,10286096,3696121,13982217
approximated_1d65b477-35ac-43af-8a64-4e6b9c6d7499_swrcfoafmap.owl_functional.owl,10176671,5716685,15893356
approximated_16529e38-6942-4a32-9b31-8dd3acb95f4a_Roof.rdf_functional.owl,13511951,3700293,17212244
ef4bd609-955d-4aaa-97b5-783f205aec7d_enceDirect.owl_functional.owl,15005539,13719686,28725225
approximated_fc04e7a6-0b37-4f67-be82-9e0e1aafd324_cquisition.owl_functional.owl,60076993,74689988,134766981
approximated_6e9a1b9b-a826-40cc-bd68-10913cff6396_relaHuman.owl_functional.owl,165341754,255187323,420529077
approximated_d9464965-12a0-4bfa-9188-cd51bac3265a_wine.owl_functional.owl,35352159,16475504,51827663
approximated_85577949-5b07-426b-86d9-c7685eb2267e_map2serf.owl_functional.owl,25558028,8860914,34418942
approximated_4b1f3127-b2f0-4634-b880-87d5b7edbc55_Churchkey.ttl_functional.owl,16308834,3655676,19964510
5921b14f-8e74-4f58-a55b-f27dc59421a3_cutdowndemo.owl_functional.owl,16579080,6643828,23222908
3b4771ff-4697-4b92-8123-827d4a0593ea_taxonomy.owl_functional.owl,26228172,39701454,65929626
approximated_af41f828-c3cb-4a98-8f86-4aeba51ca231_biotoplite.owl_functional.owl,13000736,4622605,17623341
approximated_99f1ea08-8f73-47ba-b4ad-9b2e6d0e9c35_sumo.owl_functional.owl,22657303,25160862,47818165
approximated_5831bca3-f8b4-423d-9df7-194720757654_Spokeshave.ttl_functional.owl,15480721,3867000,19347721
approximated_c270e8ec-efae-4291-a054-22d56033fe33_Graviera.ttl_functional.owl,14608701,3686318,18295019
approximated_ad69ccc0-cf20-449f-bc3c-804e1a865a75_cipitation.owl_functional.owl,132543657,212049306,344592963
approximated_bd6756cb-0e29-483f-8f90-5b7c8e222629_trFacility.owl_functional.owl,134004119,226146972,360151091
approximated_715881b1-bfb6-439b-8008-94f02d6d9d6d_H_Ontology.owl_functional.owl,28933898,21036533,49970431
approximated_5c98ea3c-cde6-483d-abfb-6cdba65d5fe1_testDL0.owl_functional.owl,12149403,3551824,15701227
4c29ebb9-1cc6-4618-b719-0d02ed00d565_image.owl2_functional.owl,16963236,26133382,43096618
db1b155a-3636-48aa-b168-995597a37705_nsdisorder.obo_functional.owl,181579052,233271867,414850919
approximated_7f3b3dee-ad4f-41c5-a97f-160c6a302a04_propCharge.owl_functional.owl,142871164,248300849,391172013
00146.owl_functional.owl,38242519,37046262,75288781
approximated_7e2b2555-33b3-4d6e-9bf8-fa0510cd83d8_c_cylinder.rdf_functional.owl,16326209,4692226,21018435
approximated_43867c8b-c652-47a7-9a3f-905f65dea577_onto.rdf_functional.owl,16602368,3931907,20534275
approximated_94f200e5-39a6-41a2-a194-657d6a7bcaca_erimentv01.owl_functional.owl,16147159,1992251,18139410
approximated_00280.owl_functional.owl,15573380,13158467,28731847
approximated_05afe727-7c49-48c2-8c62-04dea9006fb4_onto.rdf_functional.owl,12835518,6201723,19037241
approximated_6e1c71fd-028a-434a-9f53-77007b636434_Dobos_torte.rdf_functional.owl,12194575,3922957,16117532
approximated_97a1125a-b5c1-4c3a-8f8d-ab39779bd9cb_onto.rdf_functional.owl,15777792,6261183,22038975
approximated_258b5324-03ea-4d39-ad97-b42d7542178e_essionsadi.owl_functional.owl,20086969,9359624,29446593
approximated_0125e16d-c262-4119-8187-97e1fedca8ba_taggerlink.rdf_functional.owl,32528808,56028337,88557145
approximated_00421.owl_functional.owl,42077916,71247922,113325838
approximated_bt.biotop-ontology.11.owl.xml_functional.owl,20512116,28060520,48572636
78eb25c3-2155-4b2f-ad09-b17e7193d4b3_classified.obo_functional.owl,212154280,620309574,832463854
approximated_020132a7-2158-4f12-9e6a-53a46588de81_propOrdinal.owl_functional.owl,141036157,245275219,386311376
f8dc794e-4a9a-41ef-a0b2-0624de508bd6_psimod.obo_functional.owl,41416364,90912466,132328830
approximated_44feba83-1022-4b4e-881a-0a317a7d1ff8_Calo_tester.rdf_functional.owl,17911184,3794714,21705898
approximated_3c2ba793-969c-4743-b9e2-c83ff45535ed_il_nailing.ttl_functional.owl,11305879,3647641,14953520
approximated_PREV_fhkb.owl_functional.owl,1195460369,73911093,1269371462
approximated_ed1e167c-0085-412e-8a28-c9dbd56e73da_dtn.owl_functional.owl,24268709,7875959,32144668
approximated_2e4b54b3-e85e-4e61-89be-a0a8d1df2ca2_Flounder.ttl_functional.owl,11160271,3861560,15021831
approximated_9f6db624-89d3-4ea3-8f0d-a39c4735fe02_temetazoan.obo_functional.owl,2472132733,6212443878,8684576611
approximated_e9e4e4f2-3190-4851-9a51-81178cb65808_onto.rdf_functional.owl,12659066,3821678,16480744
approximated_913d628f-23ff-4db8-b813-aea34fd30ae6_205onto.rdf_functional.owl,17267206,5080138,22347344
16fb729b-bcae-4b2d-beae-e39c77d014d7_bto.owl_functional.owl,144415672,362079317,506494989
approximated_f842d189-d305-4d3d-a1ec-dd69783ea3a7_PaulFisher.rdf_functional.owl,10611548,3453521,14065069
6b6301da-b431-4b5b-a003-371a0a2e36b5_sportSoccer.owl_functional.owl,16997107,9268640,26265747
approximated_4e70f119-38cb-4762-aae7-b588cfa028e0_Profile.owl_functional.owl,13650937,6725026,20375963
approximated_3ba04f4a-ab4a-4259-b271-9024abdde603_ge_scanner.ttl_functional.owl,9347044,3713279,13060323
approximated_1e45d683-4ad3-4543-8336-d9cf972469c8_tfmBJ1.owl_functional.owl,16296806,8305464,24602270
approximated_shr.student-health-record-ontology.2.owl.xml_functional.owl,17794740,18098446,35893186
approximated_2fba4f0d-9470-4520-9c53-8633840112ed_peoplepetsA.n3_functional.owl,9454983,3896390,13351373
approximated_26b683b2-aed6-4ed5-b982-c4f92f02c148_er_Melange.rdf_functional.owl,15096525,3707199,18803724
approximated_80e03fd8-6ba7-4706-a537-98ee0eb48712_ationship1.rdf_functional.owl,10549252,2717270,13266522
approximated_21d78713-f90f-483d-80c9-704fc60aa70a_Herring.rdf_functional.owl,12902542,3977730,16880272
approximated_kb-owl-syntax-unraveled-depth-4-disjointness.ofn_functional.owl,627014502,1298461281,1925475783
approximated_00457.owl_functional.owl,34410730,79904096,114314826
approximated_f78797a8-9d90-4034-9867-5783668c6589_nnarnafold.owl_functional.owl,17502859,8378503,25881362
tto.teleost-taxonomy-ontology.43.owl.xml_functional.owl,731727586,2150266703,2881994289
approximated_74566e69-049c-462a-b8b5-f77a924793d2_Soft_drink.ttl_functional.owl,15179724,3714656,18894380
approximated_44269c08-e18c-44ce-98d0-06d8b6d81383_Sickle.rdf_functional.owl,13053098,3847051,16900149
approximated_36146747-a3f3-4e68-917c-68b680422665_LiA_100413.rdf_functional.owl,20300395,39539030,59839425
approximated_43a49023-b18e-42fa-a901-405ee5552981_stateSpace.owl_functional.owl,183034109,207767731,390801840
78859238-49df-4849-8937-0ccea0678c03_atol_v6.owl_functional.owl,141409649,108516237,249925886
45e76ee3-e223-48af-a57e-9f01044f0056_s_DAG_0_99.owl_functional.owl,133621401,57928792,191550193
approximated_89f8198c-2d8e-4c5f-8a0c-d51ac042db86_thFunction.owl_functional.owl,242540560,215189285,457729845
13836b3b-4953-4a86-9bec-6055d10b89f8_r_anatomy.owl2_functional.owl,128744217,41926863,170671080
approximated_a0740509-ba63-46d7-b558-8d364d97ef54_Security.owl_functional.owl,34889103,37990487,72879590
approximated_800a2f9e-b794-4655-ae56-51abdaf00200_Enrollment.owl_functional.owl,28411277,4946177,33357454
approximated_a2178dbb-ffe0-46d9-a308-ce16fc90ffb3_a_reducida.owl_functional.owl,22680042,10478644,33158686
4d050029-b018-4425-b9b6-708e38473e06_qtag.owl_functional.owl,12545908,3764212,16310120
approximated_52088ff4-4639-498b-9c1c-2f7f8adc911f_phenSolid.owl_functional.owl,131560198,211491129,343051327
approximated_00283.owl_functional.owl,28562456,20299279,48861735
approximated_0aa8fa36-9a7d-47b6-b676-096c86918949_sing_valve.ttl_functional.owl,17329502,3811061,21140563
approximated_4ec198d8-6776-430f-9a18-ad6aec85e874_heat_bread.ttl_functional.owl,16907072,3657496,20564568
approximated_70a5bfd5-d208-4d51-a4d6-c394c22aba81_c_v4.2_DUL.owl_functional.owl,31913720,29056273,60969993
approximated_93ae159d-4b0f-4807-82ae-47f18b9a9148_food.owl_functional.owl,15212044,5423512,20635556
approximated_fb011d14-3491-41cd-b27c-f47ce8dc1f46_AOIMv1.0.n3_functional.owl,16144059,7095596,23239655
approximated_3b913059-e630-4275-be45-859984a1b7be_e_semantic.rdf_functional.owl,13433696,3594381,17028077
200f4b84-7fcd-4e57-8c14-526a44923aaa_onto.rdf_functional.owl,19739026,3386941,23125967
rs.rat-strain-ontology.45.owl.xml_functional.owl,88701491,251726133,340427624
approximated_6bc58984-bb12-4bc3-b993-67fe5f5b6e1c_smartknife.owl_functional.owl,210195387,36077665,246273052
9b10068b-0062-4308-9642-f2c99a1a0f43_fbbtsimple.obo_functional.owl,417857985,1137917454,1555775439
approximated_89e0323d-5107-4f86-ada8-be33c7b80daf_Biryani.rdf_functional.owl,17546709,3703195,21249904
approximated_2577736a-db03-46fc-9362-274e3af66718_propreo.obo_functional.owl,24944973,25713355,50658328
77303968-c497-4705-a6d0-8ffb03509be8_Drug.owl_functional.owl,12598017,1804508,14402525
approximated_d81f04a1-0ba6-4236-95eb-666773682ddf_zfa.owl_functional.owl,250873149,560523359,811396508
approximated_7f246da3-6de8-43c7-8c92-05e901fe656e_jo_fitting.ttl_functional.owl,15850238,3646868,19497106
6b4c2a4b-80db-4685-9977-7e50b9df957d_IDOMAL_02e.obo_functional.owl,59502433,122395116,181897549
approximated_40650fa1-5b1d-4edb-bbd7-6903d08a9ae1_Process.owl_functional.owl,12268776,6727300,18996076
approximated_9b90a4ea-bf06-443d-b2b0-9a610080b830_unitprimitive_functional.owl,8129249,11651313,19780562
approximated_fbb2ed4f-3c85-4ffe-8224-eb3311b7b3e0_ocChemical.owl_functional.owl,216286774,243532149,459818923
approximated_1c89563c-23ea-473c-b277-00bb599edae9_mo.rdf.bib.owl_functional.owl,113859440,4996426,118855866
approximated_0ad27e71-c295-409a-9383-ae174116b670_onto.rdf_functional.owl,91040923,5583521,96624444
approximated_dikb.drug-interaction-knowledge-base-ontology.3.owl.xml_functional.owl,95349041,12930492,108279533
8bf60247-7ca8-486e-b2c8-c4646a2d9aec_cell.owl_functional.owl,128937036,37463498,166400534
approximated_fdd29784-30c5-4b02-bd42-26356d581fbb_ns.owl_functional.owl,98350980,6880988,105231968
82b63bfa-2aa9-4a4a-ae70-1d03bf141919_vHOG.obo_functional.owl,111664981,90513293,202178274
approximated_00530.owl_functional.owl,221736145,541702025,763438170
approximated_47e885bb-7e8b-4dfd-8cd6-42eb3c6f3629_phenEnergy.owl_functional.owl,144946872,227284505,372231377
911b5189-69d6-459c-8fee-c5ef9e540079_xon_import.owl_functional.owl,21316497,21855876,43172373
80f4aa1b-ce18-4051-a9a0-9d0caa52c1ec_Ambassador.owl_functional.owl,12806744,1195766,14002510
approximated_00454.owl_functional.owl,19562946,16727099,36290045
approximated_00001.owl_functional.owl,122198494,236842356,359040850
351cfe6d-de9a-4cb6-830c-c2b4f4659c81_ys_anatomy.obo_functional.owl,16409774,11645184,28054958
approximated_02dfccba-f8d6-4418-84ed-1b02429c8867_wine.owl_functional.owl,23103874,7454013,30557887
approximated_0398a704-43f4-4261-86af-332d21931d1a_NIFFunction.owl_functional.owl,76485146,161748369,238233515
approximated_00568.owl_functional.owl,23274107,24892686,48166793
e5f51622-31dc-4cda-8079-b502440739c0_onto.rdf_functional.owl,11326249,2120238,13446487
approximated_207ef0d3-222d-4445-8615-0abb4e01d309_dqm.owl_functional.owl,13935711,5822665,19758376
1638797c-4dff-4260-86f5-155faa82bc58_Arachnid.owl_functional.owl,15105526,1174450,16279976
approximated_0720cdef-dd38-4518-a0a0-9c0d83f4a33b_laptopsfull.owl_functional.owl,144776614,35934038,180710652
approximated_1b1190fb-0297-4ccd-a39b-2036eec39617_LP_record.rdf_functional.owl,11866388,3842180,15708568
approximated_96248130-5080-4c48-9e0a-ad05964369d1_Sclerometer.rdf_functional.owl,12051294,3729357,15780651
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,734186625,1581083856,2315270481
approximated_00012.owl_functional.owl,20553657,7560028,28113685
approximated_3526c76c-8b06-4281-9adc-db234451f844_hReadiness.owl_functional.owl,136671333,224739327,361410660
approximated_08a38946-3145-488b-a035-58fe2ba41d9b_oe1gov_functional.owl,15288221,13897500,29185721
approximated_7e0d6955-f1b3-4ac3-90ff-5d39157a8eb2_ekaw.owl_functional.owl,13194967,5128333,18323300
approximated_485f63db-3bc4-41a8-b51f-2a4981a2cd2f__Siciliano.ttl_functional.owl,22990843,3831895,26822738
approximated_01821301-2b82-4dbf-bfa4-997791190fab_onto.rdf_functional.owl,45829110,5056499,50885609
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,403801793,992049655,1395851448
approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl,6540774035,3067151586,9607925621
approximated_0481853c-6d8b-4ecd-9b67-91617ef164fa_hardware.owl_functional.owl,19994886,6830403,26825289
approximated_8c193ee4-8997-4c9d-8289-4847f0d74a2f_Award_pin.ttl_functional.owl,16750385,3740522,20490907
965dbd44-0e39-4672-ace5-1951e9cac06c_hsapdv.obo_functional.owl,17854617,27348932,45203549
approximated_64f54448-77b0-4628-abfc-8b9e9adf3673_onto.rdf_functional.owl,10630481,4905413,15535894
approximated_5d1d2c09-0b85-4253-8a0b-cef63af3428b_PaulFisher.rdf_functional.owl,14429442,3281606,17711048
approximated_8764ebd0-d0e3-4192-8534-9e5b16246b9b_Dicing_saw.rdf_functional.owl,16246222,3831091,20077313
approximated_bdo.bone-dysplasia-ontology.9.owl.xml_functional.owl,337425381,972309014,1309734395
approximated_00668.owl_functional.owl,242482181,552146882,794629063
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-constant-classes-value-classes.ofn_functional.owl,474695067,1160955469,1635650536
77094653-1dd0-493a-9927-7e327ab26df1_phylo.owl_functional.owl,27846284,27239959,55086243
approximated_1c9890fe-c7bf-4798-9707-a7272a7c1451_tam_cheese.ttl_functional.owl,34937823,3864970,38802793
approximated_15d31dac-6369-4869-a2ea-4e3fd9904c75_ante_dress.ttl_functional.owl,18386728,3687346,22074074
approximated_f09572e1-eaaf-4166-a3ab-eb99cfc49d98_fullgalen.owl_functional.owl,1124626539,2983493194,4108119733
d59f8314-5bcb-410f-a1f5-d5cd2c741577_e.obo.PREVIOUS_functional.owl,220529203,549968461,770497664
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,696061362,1504580546,2200641908
approximated_c2b30731-e14d-49d6-b7bb-fef81d6f1072_pr.obo_functional.owl,3449016519,8169289878,11618306397
approximated_dd4a4d46-e303-49b0-b4e2-112ea6bd0b73_Ulster_coat.rdf_functional.owl,16048802,3716318,19765120
approximated_kb-owl-syntax-unraveled-depth-4-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,365164717,880864264,1246028981
approximated_ad8735f1-9e26-4942-aab8-21b056939a89__phenotype.owl_functional.owl,308033788,605789231,913823019
approximated_a771c9be-3886-4115-bfb1-0192e35d5cc4_PaulFisher.rdf_functional.owl,9951845,3425082,13376927
8759de03-a439-4c7c-917a-30179c86ef91_ato.obo_functional.owl,261630683,609161310,870791993
08691c7a-7b0a-4db8-b8d8-5cf046b5235e_envo.owl2_functional.owl,33382384,65440896,98823280
approximated_0a5cef49-2fd4-45d8-bfd0-d943f1753959_PaulFisher.rdf_functional.owl,14837878,3058047,17895925
approximated_03447898-b55c-4e02-a0f7-f5f2850ed51c_edElements.owl_functional.owl,15290736,6155421,21446157
approximated_31740a9c-e50a-4a5c-9bea-7ca470f4366a_dProtected.owl_functional.owl,132255726,212696610,344952336
approximated_33a979ce-fd5e-4af9-9ffb-f24e5602a053_sinfectant.rdf_functional.owl,14597930,3721016,18318946
435d8568-011f-4e58-b72e-79265d9f0a90_sgenechrom.owl_functional.owl,505879714,923005004,1428884718
approximated_00779.owl_functional.owl,1502034476,319017083,1821051559
approximated_3675e173-c489-42dc-95b7-a0e87fd1739c_le_II_Plus.rdf_functional.owl,10203559,4172176,14375735
995a8340-3ff3-428b-b533-8cc3acf882d4_AAO.obo_functional.owl,66437928,131136937,197574865
approximated_29e7922c-03aa-40f5-98b1-47a6dee3792a_efficiency.rdf_functional.owl,14227060,3795308,18022368
approximated_ooevv.ontology-of-experimental-variables-and-values.4.owl.xml_functional.owl,17665249,5434261,23099510
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,622925178,1421012384,2043937562
approximated_4ad7e36a-71a8-40c1-badb-82b51e6a5022_User.owl_functional.owl,20170846,7315793,27486639
approximated_4387ac1a-1873-4af1-924b-61b5189fe622_on.owl.CURRENT_functional.owl,27419257,44617289,72036546
approximated_36d29a96-2161-4581-b805-cb34b999921b_noReggiano.ttl_functional.owl,12355119,3858005,16213124
approximated_0072ac62-ae30-4091-b6cb-c641c7da55f9_dasnetwork.owl_functional.owl,12493110,6987440,19480550
approximated_b0cb78a2-2be7-4432-97de-8b565b244bec_ng_drawing.rdf_functional.owl,13289552,3792157,17081709
approximated_4408fc1f-5ea2-4f6c-a47c-d22d11134928_fGene_OWLa.owl_functional.owl,13731094,4706441,18437535
approximated_8ca7b097-cb9c-47f7-940b-2e55d94dfb67_ionClasses.owl_functional.owl,14366404,11986249,26352653
f3de72ff-d63c-4426-bb4c-513f56898824_patomerged.obo_functional.owl,47091979,81202442,128294421
approximated_49f8aec9-bc8d-4ec0-8fc9-e0ec1a05e9e5_sta_cheese.rdf_functional.owl,9670537,4214925,13885462
approximated_b6abe8b8-5d63-4ff7-b2e4-fe179a7c4651_limateZone.owl_functional.owl,140379404,215619019,355998423
tgma.mosquito-gross-anatomy-ontology.9.owl.xml_functional.owl,81961644,149443662,231405306
approximated_940c4006-c77f-423c-82c9-f20b642fa4ab_knowrob.owl_functional.owl,44083748,57224451,101308199
approximated_bb4ca6fd-1d47-43e4-b670-5c1a6bba896b_Power_cord.rdf_functional.owl,14957989,3820979,18778968
3b275214-e0e8-4ab6-a27e-f500d7b3805b_chebi.obo_functional.owl,1035453488,2789665115,3825118603
544b554a-a9d6-48d1-85f2-1bbe3518256f_sterentrez.owl_functional.owl,514298234,399656508,913954742
approximated_a2d0b4e0-492b-420f-9f7c-758c943089ea_ntegration.owl_functional.owl,46631285,5876420,52507705
08c18558-c391-4b1f-84c6-3631d00c948f_protlabels.owl_functional.owl,87563412,225727640,313291052
approximated_392d3406-cedd-46f4-93ac-23d70207553b_act_wrench.rdf_functional.owl,9094332,4027548,13121880
approximated_4cbf5a6a-e2db-4d09-bec1-6edd0edf6e19_example1.0.owl_functional.owl,19300954,7423728,26724682
approximated_3c5c7673-1ba8-4eec-abec-02737376e732_Itanium.ttl_functional.owl,10436186,3742827,14179013
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,424040048,1073332257,1497372305
approximated_351b6a7e-8345-4625-a4a7-2468547ee698_Circle_hook.ttl_functional.owl,109459310,3633734,113093044
approximated_eb95c280-5524-4273-a9c6-12079ce1d2cb_estandards.owl_functional.owl,29686858,17651476,47338334
approximated_0096972e-ba44-4105-9a88-b590da2d65f4_d_gherkins.rdf_functional.owl,96970113,3636647,100606760
a6ecfabd-295e-4dfd-acbf-2167332f323a_gcmdscience.owl_functional.owl,40545749,56319383,96865132
approximated_fab9fd52-70d4-472a-8d19-49cff81bb55f_CogPO.owl_functional.owl,139427459,21668310,161095769
approximated_d7e4c6b8-da8d-455d-a1a5-ed17d7813fe5_ysfunction.owl_functional.owl,221302977,165560198,386863175
approximated_e0651152-4621-416d-92a6-59ab4896f0a0_clim.owl_functional.owl,67016003,124105522,191121525
approximated_3708fbbe-4bfc-4763-9ec5-34a36251f5dd_Chewing_gum.rdf_functional.owl,9447864,4172921,13620785
